1.0.-Etxebizitzen salerosketa kopurua. 2016ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2016;;;;;;;;
;;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;288,00;289,00;282,00;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;253,00;304,00;203,00;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2016ko 4. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;271,00;278,00;177,00;269,00;210,00;169,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;272,00;280,00;172,00;287,00;178,00;153,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;276,00;287,00;189,00;257,00;161,00;176,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;275,00;272,00;185,00;319,00;259,00;163,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;253,00;264,00;172,00;233,00; n.d. ;184,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;252,00;258,00;158,00;267,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;217,00;225,00;159,00;217,00;107,00;150,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;269,00;269,00;187,00;298,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;269,00;271,00;186,00;311,00;249,00;179,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;278,00;285,00;154,00;291,00;290,00;160,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;273,00;277,00;172,00;296,00;266,00;165,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;273,00;279,00;181,00;293,00;258,00;177,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;268,00;275,00;163,00;284,00;256,00;169,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;313,00;316,00;189,00;325,00;258,00; n.d. ;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;263,00;265,00;182,00;311,00;249,00;159,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;264,00;278,00;183,00;263,00;125,00;161,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;252,00;257,00;191,00;250,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;258,00;261,00;183,00;268,00;242,00;179,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;284,00;289,00; n.d. ;332,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;272,00;292,00;153,00;220,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;274,00;284,00;162,00;306,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;287,00;302,00; n.d. ; n.d. ; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;274,00;289,00;186,00;262,00; n.d. ;162,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;267,00;268,00;175,00;314,00;201,00;151,00;
Eskualde Egitura/Áreas funcionales;Álava Central;284,00;290,00;171,00;332,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;273,00;273,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;277,00;309,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;268,00;270,00;173,00;308,00;193,00; n.d. ;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;278,00;293,00;173,00;250,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Durango;277,00;300,00;118,00;333,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Eibar;292,00;302,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;273,00;279,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Igorre;274,00;278,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laguardia;225,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;308,00;323,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;302,00;311,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungia;300,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosa;278,00;288,00;187,00;292,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;233,00;253,00;179,00;163,00; n.d. ; n.d. ;
;;;;;;;;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2016ko 4. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;524,74;1.901,36;27,60;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;595,17;2.214,51;26,88;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;444,25;1.702,42;26,10;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;443,99;1.808,56;24,55;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;430,16;1.914,81;22,46;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;697,20;1.764,86;39,50;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;444,64;1.594,06;27,89;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;445,18;1.801,08;24,72;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;379,04;1.730,13;21,91;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;389,73;1.674,39;23,28;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;615,56;2.014,85;30,55;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;328,10;1.567,06;20,94;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;452,27;1.659,17;27,26;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;736,20;2.288,22;32,17;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;420,19;1.719,72;24,43;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;469,70;1.955,03;24,03;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;409,49;1.753,42;23,35;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;414,28;1.683,89;24,60;;;;
;;;;;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2016ko 4. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 04 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;2,37;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,13;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,41;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,32;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,32;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,42;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,44;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,08;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,22;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,18;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,51;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,31;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,43;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,31;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,47;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,12;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,26;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,40;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,02;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,07;;;;;;
Lurraldea/TTHH;BIZKAIA;2,19;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
