1.0.-Etxebizitza salerosketak. 2014ko 3. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;292,00;295,00;277,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;276,00;274,00;281,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;293,00;296,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;296,00;301,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;338,00;337,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;360,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;147,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;314,00;313,00;316,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;303,00;320,00;285,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;300,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;277,00;283,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;258,00;299,00;204,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2014ko 3. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Estatukoa/Estatal;ESPAÑA;262,00;275,00;143,00;269,00;207,00;145,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;275,00;283,00;159,00;309,00;151,00;132,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;261,00;271,00;148,00;279,00;235,00;154,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;260,00;269,00;172,00;270,00;140,00;123,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;248,00;267,00;133,00;230,00;206,00;174,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;216,00;237,00;153,00;158,00;186,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;216,00;236,00;133,00;195,00;133,00;134,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;255,00;259,00;165,00;283,00; n.d. ;158,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;246,00;264,00;137,00;239,00;165,00;134,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;261,00;271,00;138,00;277,00;244,00;157,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;264,00;278,00;128,00;274,00;196,00;145,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;267,00;277,00;165,00;313,00;264,00;128,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;297,00;282,00;163,00;355,00;158,00;145,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;299,00;319,00;115,00;224,00;338,00; n.d. ;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;250,00;264,00;164,00;255,00;154,00;133,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;242,00;256,00;153,00;210,00;228,00;149,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;229,00;244,00;163,00;206,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATE/VALENCIA;249,00;257,00;159,00;268,00;152,00;159,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;272,00;279,00; n.d. ;253,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;269,00;273,00;170,00;310,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;277,00;292,00;144,00;315,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;277,00;291,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;260,00;270,00;149,00;321,00; n.d. ;163,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;284,00;292,00;176,00;324,00;159,00;113,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;271,00;279,00; n.d. ;253,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;286,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;203,00;212,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;283,00;292,00;156,00;324,00;136,00;107,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;270,00;276,00;169,00;317,00; n.d. ;179,00;;;
Eskualde Egitura/Áreas funcionales;Durango;284,00;293,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;273,00;296,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;291,00;338,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;360,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;172,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Llodio;297,00;314,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mondragón-Bergara;284,00;303,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;198,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;259,00;277,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;257,00;258,00; n.d. ;297,00; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2014ko 3. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Estatukoa/Estatal;ESPAÑA;556,34;1.883,11;29,54;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;630,69;2.247,54;28,06;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;474,81;1.696,20;27,99;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;477,79;1.784,24;26,78;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;497,12;1.865,52;26,65;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;639,77;1.732,70;36,92;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;440,09;1.554,57;28,31;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;515,67;1.707,86;30,19;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;469,61;1.675,24;28,03;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;399,84;1.718,73;23,26;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;617,46;2.007,07;30,76;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;358,94;1.540,67;23,30;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;484,73;1.655,33;29,28;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;846,46;2.240,35;37,78;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;397,91;1.679,56;23,69;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;573,11;1.965,04;29,17;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;545,02;1.759,77;30,97;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;432,18;1.667,65;25,92;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2014ko 3. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 03 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Estatukoa/Estatal;ESPAÑA;3,60;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,62;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,58;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,59;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;3,80;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,89;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,66;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,53;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,64;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,43;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,59;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,68;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,74;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,48;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,73;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,65;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,43;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,60;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,54;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;3,54;;;;;;;;
Lurraldea/TTHH;BIZKAIA;3,69;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
