1.0.-Etxebizitzen salerosketa kopurua. 2023ko 1. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;OROKORRA GENERAL;BERRIA NUEVA;ERABILIA USADA;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.314,31;1.272,35;1.440,39;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1.013,50;1.003,85;1.087,50;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;1.011,12;1.023,09;917,96;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1.580,65;1.559,81;1.637,25;;;;
Lurraldea/TTHH;GIPUZKOA;2.062,86;2.101,29;1.966,07;;;;
Lurraldea/TTHH;BIZKAIA;1.857,88;1.851,45;1.908,43;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.658,39;1.639,85;1.707,29;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.839,49;2.887,51;2.498,39;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.908,86;1.908,60;1.910,72;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.323,12;1.303,46;1.382,10;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.875,10;1.855,15;1.916,91;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.837,67;1.829,19;1.907,40;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;1.613,78;1.587,62;1.682,48;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;1.663,47;1.604,75; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.500,30;1.305,35;1.583,84;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;1.923,55;1.923,28;1.925,49;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;2.368,49;2.385,05;2.288,12;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.540,99;1.547,71; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;1.621,42;1.581,35;1.734,75;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;1.650,75;1.600,73;2.037,27;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.606,12;1.681,35; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;679,97; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;1.457,84;1.487,14;1.346,93;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;1.713,88;1.596,39;2.040,23;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;1.610,02;1.611,19; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.636,35;1.466,89;1.702,48;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;2.009,51;1.920,56;2.295,53;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2023ko 1. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;141.445,65;144.022,99;120.820,99;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;158.310,93;157.815,17;160.202,34;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;119.694,73;122.085,62;102.677,46;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;115.881,15;117.676,82;105.735,59;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;112.411,78;116.532,34;101.897,55;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;230.928,80;223.844,49;348.552,65;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;109.268,30;110.035,22;102.173,77;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;114.579,43;114.154,46;121.666,56;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;106.869,25;108.082,39;99.942,94;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;99.953,51;102.739,89;89.418,98;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;158.851,21;159.779,35;145.936,64;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;86.276,65;88.031,66;76.631,63;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;112.359,22;113.192,01;84.532,06;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;222.590,47;222.699,00;220.624,31;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;90.635,85;93.488,25;72.178,26;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;136.132,74;138.472,57;129.019,98;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;101.933,57;100.209,80;113.455,58;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;106.240,55;108.300,55;91.324,50;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;149.922,64;146.291,48;159.452,12;;;;
Lurraldea/TTHH;GIPUZKOA;167.218,38;168.661,31;163.886,31;;;;
Lurraldea/TTHH;BIZKAIA;154.809,63;154.814,10;154.778,46;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;153.297,90;149.196,46;164.051,05;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;234.033,86;234.900,44;230.802,93;;;;
Hiriburak/Capitales de TTHH;Bilbao;152.475,24;154.123,18;141.688,73;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;137.123,82;135.290,24;141.953,73;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;146.988,87;145.071,43;150.888,12;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;155.662,24;155.063,61;159.943,91;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;153.004,56;147.948,05;166.081,76;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;125.483,42;134.917,61; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;121.353,12;102.915,48;127.605,89;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;158.321,82;158.305,67;158.419,33;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;186.899,25;186.139,77;189.842,22;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;135.934,19;136.719,82; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;129.919,28;122.490,79;153.409,38;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;136.177,66;135.899,47;138.090,23;;;;
Eskualde Egitura/Áreas funcionales;Arratia;159.244,23;167.782,17; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;121.966,69; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;142.689,06;151.879,97;111.356,41;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;136.199,41;128.021,57;159.604,95;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;171.342,34;171.570,51; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;143.929,84;130.683,39;150.043,59;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;165.333,96;161.599,73;175.767,85;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2023ko 1. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;67,23;32,77;32,14;0,12;0,51;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;59,53;40,47;40,26;0,02;0,19;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;64,26;35,74;35,36;0,13;0,25;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;64,70;35,30;35,07;0,13;0,10;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;60,63;39,37;39,32;0,05; -     ;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;66,89;33,11;30,43;0,04;2,64;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;63,32;36,68;36,40;0,03;0,25;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;66,45;33,55;32,45; -     ;1,10;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;66,08;33,92;33,68;0,11;0,13;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;55,82;44,18;43,96;0,15;0,07;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;75,57;24,43;23,93;0,28;0,22;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;61,15;38,85;38,10;0,35;0,40;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;78,25;21,75;21,54;0,06;0,15;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;67,18;32,82;31,49;0,02;1,31;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;78,87;21,13;20,95;0,09;0,09;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;63,87;36,13;35,35;0,08;0,70;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;65,98;34,02;33,72;0,15;0,15;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;66,36;33,64;32,68;0,13;0,83;;
Lurraldea/TTHH;ARABA/ÁLAVA;43,48;56,52;55,37;0,14;1,01;;
Lurraldea/TTHH;GIPUZKOA;59,07;40,93;40,93; -     ; -     ;;
Lurraldea/TTHH;BIZKAIA;63,99;36,01;35,90; -     ;0,11;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2023ko 1. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;296,00;298,00;278,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;294,00;298,00;279,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;296,00;299,00;279,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;293,00;293,00;292,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;301,00;301,00;303,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;285,00;290,00;213,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;261,00;269,00;187,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;285,00;283,00;317,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;285,00;290,00;260,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;300,00;301,00;295,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;298,00;302,00;260,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;305,00;299,00;337,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;287,00;288,00;247,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;314,00;315,00;303,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;288,00;290,00;275,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;298,00;300,00;293,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;278,00;277,00;286,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;288,00;289,00;280,00;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;301,00;308,00;281,00;;;;
Lurraldea/TTHH;GIPUZKOA;287,00;290,00;281,00;;;;
Lurraldea/TTHH;BIZKAIA;296,00;299,00;274,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;302,00;312,00;275,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;265,00;287,00;183,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;297,00;299,00;283,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;298,00;295,00;303,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;294,00;291,00;299,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;295,00;299,00;270,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;301,00;310,00;277,00;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;281,00;302,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;310,00;290,00;317,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;301,00;305,00;273,00;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;278,00;285,00;251,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;252,00;252,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;290,00;295,00;275,00;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;294,00;291,00;315,00;;;;
Eskualde Egitura/Áreas funcionales;Arratia;323,00;324,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;298,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;298,00;294,00;312,00;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;315,00;306,00;339,00;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;312,00;311,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;270,00;274,00;269,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;299,00;303,00;289,00;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2023ko 1. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;293,00;296,00;184,00;311,00;213,00;163,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;288,00;294,00;177,00;303,00;197,00;147,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;294,00;296,00;193,00;312,00;264,00;181,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;292,00;293,00;226,00;302,00;182,00;156,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;302,00;301,00;195,00;320,00; n.d. ;198,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;280,00;285,00;162,00;319,00;159,00;163,00;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;256,00;261,00;167,00;269,00;227,00;148,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;285,00;285,00;177,00;305,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;288,00;285,00;197,00;319,00;294,00;173,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;290,00;300,00;203,00;315,00;114,00;155,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;296,00;298,00;171,00;315,00;226,00;149,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;303,00;305,00;198,00;327,00;302,00;190,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;283,00;286,00;185,00;294,00; n.d. ;144,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;313,00;314,00;180,00;334,00;242,00;136,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;284,00;288,00;192,00;279,00;273,00;158,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;292,00;298,00;186,00;307,00;210,00;190,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;278,00;278,00;189,00;295,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;288,00;288,00;191,00;313,00;230,00;156,00;
Lurraldea/TTHH;ARABA/ÁLAVA;296,00;301,00;144,00;328,00;240,00;151,00;
Lurraldea/TTHH;GIPUZKOA;281,00;287,00;176,00;311,00;101,00;143,00;
Lurraldea/TTHH;BIZKAIA;290,00;296,00;184,00;294,00;238,00;149,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;296,00;302,00;153,00;336,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;256,00;265,00;180,00;234,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;294,00;297,00;206,00;321,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;296,00;298,00; n.d. ;314,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;289,00;294,00;174,00;328,00;106,00;143,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;289,00;295,00;170,00;291,00;241,00;149,00;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;296,00;301,00;153,00;337,00;240,00;144,00;
Eskualde Egitura/Áreas funcionales;Enkarterri;285,00;281,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Goierri;305,00;310,00; n.d. ;306,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;296,00;301,00;185,00;305,00;270,00;160,00;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;272,00;278,00;173,00;298,00; n.d. ;143,00;
Eskualde Egitura/Áreas funcionales;Durangaldea;244,00;252,00; n.d. ;224,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Debabarrena;284,00;290,00; n.d. ;310,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;291,00;294,00; n.d. ;325,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arratia;278,00;323,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;290,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Aiara;297,00;298,00; n.d. ;314,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Debagoiena;309,00;315,00; n.d. ;332,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungialdea;308,00;312,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosaldea;258,00;270,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;296,00;299,00; n.d. ;335,00; n.d. ; n.d. ;
;;;;;;;;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2023ko 1. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;683,47;2.115,14;32,31;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;723,84;2.424,93;29,85;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;580,87;1.855,76;31,30;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;555,95;2.014,12;27,60;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;537,16;2.086,37;25,75;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.153,03;1.982,56;58,16;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;589,53;1.761,96;33,46;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;564,38;1.962,25;28,76;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;524,20;1.898,49;27,61;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;486,56;1.874,92;25,95;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;773,29;2.286,31;33,82;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;404,63;1.698,45;23,82;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;560,14;1.888,80;29,66;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.013,52;2.538,54;39,93;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;455,55;1.847,47;24,66;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;641,42;2.249,65;28,51;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;510,74;1.890,99;27,01;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;528,97;1.896,64;27,89;;;;
;;;;;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2023ko 1. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 01 trimestre 2023;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,54;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,13;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,96;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;3,09;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,16;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,34;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,03;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,99;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,24;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,20;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,19;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,91;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,29;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,90;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,03;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,20;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,31;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,62;;;;;;
Lurraldea/TTHH;BIZKAIA;2,55;;;;;;
Lurraldea/TTHH;BIZKAIA;1,33;;;;;;
;;;;;;;;
;;;;;;;;
