1.0.-Etxebizitza salerosketak. 2015ko 3. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;295,00;298,00;284,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;289,00;289,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;281,00;295,00;223,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;288,00;301,00;239,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;296,00;299,00;276,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;345,00;347,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;272,00;275,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;301,00;303,00;298,00;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;192,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;300,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;277,00;283,00;264,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;287,00;280,00;296,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;360,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;216,00;201,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;281,00;281,00;280,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2015ko 3. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;262,00;273,00;181,00;255,00;237,00;156,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;273,00;291,00;171,00;249,00;199,00;155,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;264,00;273,00;178,00;259,00;218,00;174,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;252,00;252,00;186,00;294,00;210,00;149,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;259,00;268,00;186,00;282,00; n.d. ;118,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;228,00;230,00;165,00;269,00;176,00;153,00;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;223,00;235,00;173,00;215,00;174,00;128,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;260,00;271,00;185,00;241,00; n.d. ;149,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;258,00;268,00;177,00;260,00;271,00;155,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;271,00;279,00;183,00;303,00;247,00;153,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;273,00;278,00;189,00;310,00;216,00;147,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;265,00;278,00;180,00;282,00;244,00;166,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;271,00;274,00;192,00;294,00;304,00;189,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;273,00;294,00;182,00;179,00;334,00;140,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;258,00;269,00;173,00;271,00;268,00;166,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;263,00;281,00;168,00;252,00;196,00;123,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;254,00;257,00;202,00;296,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;256,00;260,00;186,00;274,00;208,00;163,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;288,00;295,00;187,00;334,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;272,00;292,00;178,00;217,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;278,00;297,00;127,00;302,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;292,00;290,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;250,00;282,00;178,00;152,00; n.d. ;140,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;283,00;292,00;185,00;296,00; n.d. ;174,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;288,00;295,00;193,00;334,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;308,00;289,00; n.d. ;336,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;284,00;281,00; n.d. ;353,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;269,00;288,00;145,00;242,00; n.d. ;155,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;278,00;296,00;177,00;244,00;280,00;149,00;;;
Eskualde Egitura/Áreas funcionales;Durango;353,00;345,00;305,00;388,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;246,00;272,00;186,00;186,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;297,00;301,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;267,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;300,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;285,00;277,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;279,00;287,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;360,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;131,00;216,00; n.d. ;81,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;267,00;281,00;172,00;276,00; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2015ko 3. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                         ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;531,86;1.891,44;28,12;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;583,16;2.235,23;26,09;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;448,74;1.713,30;26,19;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;457,60;1.813,34;25,24;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;427,23;1.856,14;23,02;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;704,14;1.774,23;39,69;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;482,67;1.587,01;30,41;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;470,42;1.725,38;27,26;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;409,70;1.687,81;24,27;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;374,12;1.691,42;22,12;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;581,93;1.998,99;29,11;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;328,36;1.557,57;21,08;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;447,88;1.647,48;27,19;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;795,88;2.276,09;34,97;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;408,48;1.691,45;24,15;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;457,77;1.981,87;23,10;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;380,98;1.763,98;21,60;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;415,35;1.652,91;25,13;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2015ko 3. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 3er trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;2,58;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,43;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,67;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,58;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,37;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,47;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,92;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,22;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,45;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,51;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,65;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,55;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,57;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,49;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,69;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,56;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,47;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,58;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,33;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,54;;;;;;;;
Lurraldea/TTHH;BIZKAIA;2,38;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
