1.0.-Etxebizitza salerosketak. 2014ko 4. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;25,41;4,54;65,71;4,34;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;33,81;1,17;59,89;5,13;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;19,29;15,58;58,00;7,13;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;31,17;6,12;53,66;9,05;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;26,60;1,40;64,45;7,55;;;;;
Capitales de TTHH;Vitoria-Gasteiz;26,17;12,89;51,17;9,77;;;;;
Capitales de TTHH;Donostia/San Sebastián;18,11;3,29;76,54;2,06;;;;;
Capitales de TTHH;Bilbao;11,08;0,47;75,48;12,97;;;;;
Resto de TTHH;Resto ARABA/ÁLAVA;20,59;1,47;64,70;13,24;;;;;
Resto de TTHH;Resto GIPUZKOA;11,74;18,49;54,34;15,43;;;;;
Resto de TTHH;Resto BIZKAIA;27,73;5,89;63,07;3,31;;;;;
Áreas funcionales;Álava Central;27,05;12,10;51,95;8,90;;;;;
Áreas funcionales;Balmaseda-Zalla;10,00;0,00;80,00;10,00;;;;;
Áreas funcionales;Beasain-Zumárraga;13,56;3,39;79,66;3,39;;;;;
Áreas funcionales;Bilbao Metropolitano;18,60;3,83;70,65;6,92;;;;;
Áreas funcionales;Donostia-San Sebastián;12,03;18,62;56,99;12,36;;;;;
Áreas funcionales;Durango;49,25;2,99;41,79;5,97;;;;;
Áreas funcionales;Eibar;40,00;2,22;55,56;2,22;;;;;
Áreas funcionales;Gernika-Markina;34,09;9,09;54,55;2,27;;;;;
Áreas funcionales;Igorre;75,00;0,00;25,00;0,00;;;;;
Áreas funcionales;Laguardia;57,14;0,00;42,86;0,00;;;;;
Áreas funcionales;Laudio / Llodio;5,13;2,56;69,23;23,08;;;;;
Áreas funcionales;Arrasate-Bergara;26,09;10,87;47,82;15,22;;;;;
Áreas funcionales;Mungia;75,00;10,00;15,00;0,00;;;;;
Áreas funcionales;Tolosa;1,89;1,89;73,58;22,64;;;;;
Áreas funcionales;Zarautz-Azpeitia;15,15;1,52;75,75;7,58;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2014ko 4. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;;
Nazionala/Nacional;ESPAÑA;85,82;14,18;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;73,47;26,53;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;85,08;14,92;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;78,40;21,60;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;75,35;24,65;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;89,58;10,42;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;90,58;9,42;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,56;10,44;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;82,14;17,86;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;89,43;10,57;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;86,39;13,61;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;92,67;7,33;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;84,02;15,98;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;94,06;5,94;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;76,49;23,51;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;49,98;50,02;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;55,27;44,73;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,68;11,32;;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;76,32;23,68;;;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;81,87;18,13;;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;86,10;13,90;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;55,22;44,78;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;53,68;46,32;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;79,32;20,68;;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;76,70;23,30;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;68,22;31,78;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;81,57;18,43;;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;64,76;35,24;;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;83,49;16,51;;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;83,10;16,90;;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;71,49;28,51;;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;41,12;58,88;;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;31,48;68,52;;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;100,00;0,00;;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;88,36;11,64;;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;50,58;49,42;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2014ko 4. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;74,90;7,77;1,86;8,27;5,34;1,86;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;71,67;8,67;1,16;11,98;5,14;1,38;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;74,50;7,45;1,78;10,04;2,63;3,60;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;77,11;5,95;2,19;5,83;8,14;0,78;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;80,93;8,24;1,00;3,49;4,08;2,26;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;86,04;6,75;0,81;2,32;1,66;2,42;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;67,30;11,50;1,39;12,24;6,37;1,20;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;82,52;5,91;1,98;6,81;2,04;0,74;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;70,51;7,08;1,24;13,05;2,00;6,12;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;50,87;4,42;0,62;2,75;36,60;4,74;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;77,58;10,91;1,24;2,54;7,62;0,11;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;73,76;7,63;1,37;5,57;5,69;5,98;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;72,09;7,11;2,46;7,84;5,66;4,84;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;78,36;6,65;1,78;12,93;0,28;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;81,69;6,88;1,28;3,27;4,87;2,01;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;61,91;6,52;1,83;14,01;15,63;0,10;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;81,17;5,94;2,13;8,30;2,05;0,41;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;79,20;6,94;5,86;2,89;2,28;2,83;;;
Lurraldea/TTHH;ARABA/ÁLAVA;85,01;7,55;2,16;4,49;0,79;0,00;;;
Lurraldea/TTHH;GIPUZKOA;70,75;5,18;0,71;9,44;10,89;3,03;;;
Lurraldea/TTHH;BIZKAIA;69,37;11,62;1,29;15,62;1,68;0,42;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2014ko 4. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;89,85;10,15;88,73;11,27;83,37;16,63;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;82,18;17,82;80,00;20,00;70,17;29,83;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,05;8,95;89,01;10,99;86,68;13,32;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;82,32;17,68;81,40;18,60;70,57;29,43;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81,50;18,50;73,28;26,72;72,22;27,78;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,24;1,76;92,90;7,10;93,91;6,09;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95,39;4,61;90,51;9,49;85,92;14,08;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,55;10,45;92,90;7,10;85,36;14,64;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;86,88;13,12;83,92;16,08;85,49;14,51;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;90,40;9,60;84,28;15,72;67,31;32,69;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,86;8,14;91,34;8,66;94,37;5,63;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;83,04;16,96;94,86;5,14;95,63;4,37;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,43;4,57;93,83;6,17;96,90;3,10;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;89,46;10,54;93,15;6,85;95,71;4,29;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89,52;10,48;81,71;18,29;61,22;38,78;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;83,01;16,99;57,26;42,74;65,42;34,58;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;71,88;28,12;71,54;28,46;23,04;76,96;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;92,80;7,20;89,89;10,11;83,54;16,46;;;
Lurraldea/TTHH;ARABA/ÁLAVA;66,56;33,44;70,27;29,73;85,91;14,09;;;
Lurraldea/TTHH;GIPUZKOA;77,75;22,25;73,48;26,52;56,15;43,85;;;
Lurraldea/TTHH;BIZKAIA;89,93;10,07;86,40;13,60;80,41;19,59;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2014ko 4. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.059,87;1.063,60;1.023,26;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.528,19;1.535,57;1.494,90;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;873,84;876,88;841,75;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;916,43;926,87;856,40;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.008,48;1.010,64;1.003,43;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.242,09;1.252,67;915,48;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;899,02;901,04;858,38;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.145,62;1.149,84;1.063,62;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;784,63;785,62;776,58;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;627,81;619,81;682,58;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.232,00;1.237,48;1.160,02;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;630,20;630,88;609,47;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;922,65;925,78;753,95;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.680,56;1.677,03;1.741,30;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;750,37;747,83;766,95;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.036,95;1.036,99;1.036,87;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;804,52;805,00;801,79;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;773,77;780,53;686,33;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.254,24;1.271,10;1.171,12;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.130,71;2.015,07;2.708,88;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.549,52;1.575,85;1.377,59;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.155,13;1.183,16;1.073,22;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.503,47;1.516,02;1.462,52;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.541,46;1.558,15;1.455,70;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.223,81;1.242,87;1.131,84;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.165,30;1.165,30; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.559,77;1.592,52; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.557,67;1.584,97;1.412,33;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.724,04;1.683,37;1.887,75;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.475,69;1.414,83; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.356,54;1.358,27; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.519,09; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.518,67; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;1.872,37; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.196,16;1.179,01; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.376,71;1.488,83;1.264,58;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;2.307,69; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.333,37;1.371,85; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.835,16;1.944,43;1.593,22;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2014ko 4. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;105.421,58;106.960,61;95.235,38;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;121.323,58;124.172,86;112.142,56;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;87.844,69;89.507,90;76.625,30;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;91.967,63;91.229,83;94.943,15;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;84.102,37;88.063,37;74.949,94;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;125.288,78;123.775,33;149.232,95;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;73.324,34;74.403,68;64.600,08;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89.956,84;89.660,27;93.500,92;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;80.488,50;78.951,55;89.747,65;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;77.348,27;77.952,17;74.594,77;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;112.614,06;114.289,72;97.230,27;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;67.914,49;68.456,86;59.043,77;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;84.389,58;83.770,14;95.384,81;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;199.378,31;197.719,99;226.046,42;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;70.633,87;71.327,53;68.057,04;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;106.013,50;107.744,41;103.651,75;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;98.037,65;84.555,91;125.577,26;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;79.232,11;80.314,04;71.139,79;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;108.861,11;106.641,85;117.119,67;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;167.365,12;161.131,58;195.217,12;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;137.839,21;141.593,06;116.358,86;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;105.526,64;98.562,70;122.770,70;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;102.457,36;108.473,83;93.242,54;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;120.990,33;122.032,18;115.570,99;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;109.685,66;107.527,57;117.820,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;92.053,95;92.053,95; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;127.632,94;129.670,14;122.921,94;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;127.824,86;130.399,01;114.817,04;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;121.947,10;129.628,12;108.058,55;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;119.562,88;116.762,64; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;96.403,87;95.476,28; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;120.221,38;121.748,74; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;109.785,27; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;64.225,69; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;104.716,71;94.923,59;121.422,62;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;101.600,48;107.047,46;95.410,72;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;300.000,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;108.640,61;115.371,30; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;128.730,62;128.686,46;128.841,03;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2014ko 4. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;4,00;96,00;92,18;2,73;1,09;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;5,37;94,63;93,08;0,26;1,29;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,50;96,50;90,63;4,62;1,25;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,30;96,70;96,28;0,35;0,07;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;6,13;93,87;90,47;0,79;2,61;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,67;96,33;91,86;2,71;1,76;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;7,66;92,34;90,51;1,27;0,56;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,57;96,43;93,71;1,53;1,19;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;4,44;95,56;91,86;2,00;1,70;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,01;96,99;91,39;4,60;1,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;4,38;95,62;91,06;3,36;1,20;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,81;97,19;92,10;4,05;1,04;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,33;96,67;93,90;1,62;1,15;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,12;96,88;95,23;0,78;0,87;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,75;97,25;91,99;4,55;0,71;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,18;97,82;95,03;2,43;0,36;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,52;98,48;97,97;0,51; -     ;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;4,45;95,55;91,33;3,31;0,91;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,19;98,81;92,60; -     ;6,21;;;;
Lurraldea/TTHH;GIPUZKOA;11,44;88,56;87,84;0,41;0,31;;;;
Lurraldea/TTHH;BIZKAIA;2,08;97,92;97,28;0,24;0,40;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2014ko 4. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;273,00;281,00;223,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;286,00;305,00;225,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;270,00;275,00;239,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;267,00;271,00;253,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;255,00;262,00;239,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;261,00;269,00;138,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;236,00;248,00;138,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;277,00;282,00;220,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;266,00;273,00;223,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;274,00;278,00;256,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;275,00;281,00;219,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;282,00;286,00;218,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;263,00;267,00;185,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;326,00;329,00;278,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;262,00;270,00;232,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;248,00;278,00;207,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;225,00;280,00;110,00;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;253,00;259,00;211,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;282,00;288,00;257,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;298,00;309,00;251,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;310,00;313,00;293,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;315,00;315,00;315,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;248,00;301,00;167,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;304,00;308,00;283,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;284,00;291,00;259,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;241,00;241,00; n.d. ;;;;;;
