1.0.-Etxebizitzen salerosketa kopurua. 2020ko 2. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 02 trimestre 2020;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;17,53;2,29;71,50;8,68;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;18,22;2,71;74,56;4,51;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;15,16;0,68;76,13;8,03;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;14,74;0,94;68,14;16,18;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;21,04;0,83;75,39;2,74;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;22,05;1,46;72,03;4,46;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;18,80;0,67;72,32;8,21;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;21,21;2,76;67,15;8,88;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;19,62;0,85;70,98;8,55;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;12,72;0,69;76,27;10,32;;;
Capitales de TTHH;Vitoria-Gasteiz;17,10;5,18;66,06;11,66;;;
Capitales de TTHH;Donostia/San Sebastián;7,48;0,00;91,16;1,36;;;
Capitales de TTHH;Bilbao;4,93;1,41;84,86;8,80;;;
Resto de TTHH;Resto ARABA/ÁLAVA;9,00;0,00;84,00;7,00;;;
Resto de TTHH;Resto GIPUZKOA;13,78;0,92;80,40;4,90;;;
Resto de TTHH;Resto BIZKAIA;16,20;6,18;74,22;3,40;;;
Áreas funcionales;Araba Erdialdea/ Álava Central;16,43;4,76;67,38;11,43;;;
Áreas funcionales;Enkanterri/ Encartaciones;10,00;0,00;85,00;5,00;;;
Áreas funcionales;Goierri;7,81;0,00;82,81;9,38;;;
Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;10,64;1,28;82,51;5,57;;;
Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;11,53;0,32;85,94;2,21;;;
Áreas funcionales;Durangaldea;21,64;31,58;44,44;2,34;;;
Áreas funcionales;Debabarrena/ Bajo Deba;23,44;6,25;64,06;6,25;;;
Áreas funcionales;Busturialdea-Artibai;16,28;4,65;74,42;4,65;;;
Áreas funcionales;Arratia;35,29;0,00;58,83;5,88;;;
Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;50,00;0,00;50,00;0,00;;;
Áreas funcionales;Aiara/ Ayala;2,78;0,00;90,28;6,94;;;
Áreas funcionales;Debagoiena/ Alto Deba;35,82;1,49;47,76;14,93;;;
Áreas funcionales;Mungialdea;16,67;33,33;50,00;0,00;;;
Áreas funcionales;Tolosaldea;1,64;0,00;96,72;1,64;;;
Áreas funcionales;Urola Kosta;1,41;0,00;95,77;2,82;;;
;;;;;;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2020ko 2. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;92,84;7,16;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;82,97;17,03;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;93,81;6,19;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;89,83;10,17;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;81,70;18,30;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;96,88;3,12;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;96,83;3,17;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;96,61;3,39;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;90,14;9,86;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;87,95;12,05;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;93,82;6,18;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;90,03;9,97;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;93,95;6,05;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;96,07;3,93;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,19;11,81;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;62,50;37,50;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;63,94;36,06;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;92,51;7,49;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;76,02;23,98;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;77,01;22,99;;;;;
Hiriburak/Capitales de TTHH;Bilbao;91,00;9,00;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;87,03;12,97;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;80,76;19,24;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;85,02;14,98;;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;77,27;22,73;;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Goierri;72,01;27,99;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;85,67;14,33;;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;76,35;23,65;;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;98,80;1,20;;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;88,86;11,14;;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;78,21;21,79;;;;;
Eskualde Egitura/Áreas funcionales;Arratia;96,13;3,87;;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;76,90;23,10;;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;63,48;36,52;;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;90,53;9,47;;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;63,39;36,61;;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;91,35;8,65;;;;;
;;;;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2020ko 2. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK    LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;86,76;3,51;1,12;5,75;2,45;0,41;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,26;3,19;1,24;13,24;2,51;0,56;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;88,79;2,71;1,17;4,68;2,51;0,14;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;89,74;1,04;1,04;3,94;3,77;0,47;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;87,14;2,45;1,17;2,31;2,73;4,20;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;78,62;7,69;1,10;9,70;1,39;1,50;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;87,27;6,64;2,07;0,90;1,33;1,79;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;91,15;2,31;1,90;4,09;0,55;0,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;74,72;9,15;1,95;8,11;5,69;0,38;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;86,34;2,63;1,23;7,21;1,96;0,63;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;88,01;2,61;0,89;3,20;5,18;0,11;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;88,81;2,73;0,54;3,56;3,61;0,75;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;88,88;4,09;1,55;0,44;2,95;2,09;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;87,80;3,44;0,86;7,71;0,19;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;91,88;2,56;1,11;1,11;3,02;0,32;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;86,05;2,88;0,57;7,18;3,21;0,11;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;76,60;5,55;1,40;14,89;1,56;0,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,71;3,09;1,31;1,81;2,44;0,64;
Lurraldea/TTHH;ARABA/ÁLAVA;88,05;2,56;0,43;0,60;8,36;0,00;
Lurraldea/TTHH;GIPUZKOA;64,10;2,39;1,10;28,98;2,45;0,98;
Lurraldea/TTHH;BIZKAIA;89,12;3,96;1,53;3,84;1,19;0,36;
;;;;;;;;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2020ko 2. hiruhilekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;92,07;7,93;92,79;7,21;93,19;6,81;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;93,97;6,03;82,81;17,19;78,11;21,89;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;90,27;9,73;93,31;6,69;94,23;5,77;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;86,77;13,23;90,31;9,69;83,20;16,80;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;87,76;12,24;84,30;15,70;81,12;18,88;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,42;1,58;95,84;4,16;97,05;2,95;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;96,06;3,94;96,09;3,91;93,28;6,72;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;92,47;7,53;96,06;3,94;100,00;0,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;84,09;15,91;90,26;9,74;94,06;5,94;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;92,29;7,71;88,13;11,87;85,80;14,20;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;92,51;7,49;95,06;4,94;98,88;1,12;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;84,12;15,88;89,82;10,18;91,37;8,63;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;97,29;2,71;95,27;4,73;90,36;9,64;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,71;6,29;95,57;4,43;97,59;2,41;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89,53;10,47;87,54;12,46;87,83;12,17;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;88,18;11,82;61,41;38,59;61,81;38,19;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;89,33;10,67;87,26;12,74;83,10;16,90;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;88,29;11,71;91,28;8,72;93,04;6,96;
Lurraldea/TTHH;ARABA/ÁLAVA;87,07;12,93;80,00;20,00;66,01;33,99;
Lurraldea/TTHH;GIPUZKOA;97,29;2,71;75,77;24,23;73,89;26,11;
Lurraldea/TTHH;BIZKAIA;93,68;6,32;87,54;12,46;84,81;15,19;
;;;;;;;;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m koadroka (€). 2020ko 2. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.338,98;1.355,70;1.146,70;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.802,21;1.804,54;1.792,12;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1.014,95;1.039,13;776,39;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.096,09;1.109,25;993,99;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.040,77;1.058,92;986,41;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.727,26;1.731,82;1.571,68;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;1.153,95;1.154,25;1.147,62;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.162,62;1.156,61;1.408,35;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;898,13;898,66;892,98;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;725,60;732,75;674,56;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.725,43;1.729,81;1.623,76;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;678,82;682,79;638,06;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1.052,27;1.047,89;1.159,60;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2.015,36;2.015,51;2.011,67;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;749,25;765,34;618,61;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.102,97;1.017,74;1.261,95;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;922,95;925,50;904,84;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;912,72;923,31;784,34;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.493,97;1.506,45;1.458,22;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.640,74;2.656,19;2.592,93;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.756,30;1.754,61;1.767,19;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.259,53;1.216,04;1.451,41;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.809,36;1.846,17;1.702,36;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.740,76;1.737,36;1.764,51;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;1.461,77;1.461,25;1.463,36;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;1.309,60;1.309,60; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;1.387,01;1.347,18;1.422,98;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;1.779,49;1.779,39;1.780,05;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;2.304,49;2.324,26;2.232,38;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.604,71;1.604,71; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;1.466,57;1.401,48;1.710,64;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;1.513,63;1.486,72; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.575,22;1.575,22; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;931,99; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;1.364,10;1.359,12;1.379,64;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;1.564,40;1.530,86;1.649,12;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;1.599,54; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.454,29;1.478,32; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;2.222,08;2.256,53;2.151,36;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2020ko 2. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;129.805,71;131.567,61;110.679,94;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;154.808,62;157.157,69;144.598,53;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;105.749,53;108.889,99;75.101,78;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;108.472,25;110.277,60;95.345,01;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;99.340,33;103.076,30;83.544,75;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;167.439,78;165.260,61;240.902,97;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;95.991,93;96.177,55;91.768,10;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;104.783,32;104.170,53;124.086,10;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;96.187,10;96.866,29;89.915,58;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;90.893,40;92.857,63;78.734,69;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;151.596,76;151.850,04;146.590,01;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81.279,63;81.819,46;76.693,84;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;98.498,91;99.206,09;86.445,19;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;195.190,05;194.093,97;223.213,63;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;85.608,29;86.630,72;79.036,24;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;111.045,26;104.640,63;123.053,94;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;94.864,67;96.219,99;86.814,04;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90.399,68;91.373,36;81.110,72;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;146.469,41;148.716,08;139.101,31;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;204.801,97;204.146,04;207.415,89;;;;
Hiriburak/Capitales de TTHH;Bilbao;162.791,45;167.684,14;126.374,99;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;133.014,34;131.661,68;138.743,24;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;146.213,03;148.669,96;139.928,71;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;146.828,09;148.319,54;138.632,39;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;145.824,78;148.067,59;138.148,35;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;115.038,96;115.038,96; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;134.131,72;151.487,74;107.519,16;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;155.831,78;159.477,61;136.104,49;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;176.769,12;177.626,35;173.424,69;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;128.523,38;128.523,38; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;118.409,32;116.664,38;126.697,77;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;132.532,92;138.257,88; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;108.447,41;108.506,82; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;95.031,22; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;128.520,71;125.283,68;139.619,08;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;136.355,07;121.846,14;170.718,34;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;128.025,24; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;130.727,00;134.913,16;123.810,72;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;176.042,47;186.911,52;160.342,72;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2020ko 2. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;53,14;46,86;45,90;0,28;0,68;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;35,35;64,65;64,38; -   ;0,27;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;53,15;46,85;46,11;0,22;0,52;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;59,69;40,31;39,74;0,06;0,51;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;58,39;41,61;41,18;0,17;0,26;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;59,32;40,68;39,85;0,28;0,55;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;51,02;48,98;47,89;0,13;0,96;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;62,00;38,00;37,87;0,13; -   ;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;48,19;51,81;50,84;0,07;0,90;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;47,63;52,37;51,40;0,44;0,53;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;63,97;36,03;35,38;0,11;0,54;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;35,05;64,95;62,80;1,40;0,75;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;60,58;39,42;39,25;0,04;0,13;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;39,72;60,28;58,40;0,83;1,05;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;70,07;29,93;29,52;0,27;0,14;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;67,75;32,25;30,82;0,26;1,17;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;68,30;31,70;28,75; -   ;2,95;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;58,94;41,06;39,91;0,15;1,00;;
Lurraldea/TTHH;ARABA/ÁLAVA;25,35;74,65;74,18; -   ;0,47;;
Lurraldea/TTHH;GIPUZKOA;34,75;65,25;64,97; -   ;0,28;;
Lurraldea/TTHH;BIZKAIA;37,62;62,38;62,15; -   ;0,23;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2020ko 2. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 02 trimestre 2020;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;287,00;289,00;268,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;285,00;294,00;250,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;293,00;296,00;263,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;276,00;277,00;264,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;274,00;273,00;284,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;273,00;273,00;264,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;259,00;257,00;311,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;290,00;291,00;272,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;278,00;279,00;269,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;288,00;289,00;278,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;296,00;297,00;264,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;300,00;300,00;296,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;274,00;274,00;259,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;307,00;307,00;295,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;281,00;282,00;277,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;271,00;262,00;288,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;280,00;282,00;267,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;264,00;266,00;250,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;301,00;303,00;292,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;248,00;235,00;298,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;307,00;309,00;294,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;295,00;288,00;328,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;264,00;274,00;239,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;290,00;306,00;204,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;299,00;301,00;292,00;;;;
