1.0.-Etxebizitzen salerosketa kopurua. 2019ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2019;;;;;;;;
;;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;314,00;309,00;336,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;285,00;294,00;256,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;295,00;299,00;258,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;302,00;300,00;309,00;;;;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;278,00;281,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;289,00;290,00;287,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;296,00;300,00;270,00;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;275,00;280,00;259,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;319,00;319,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;284,00;290,00;256,00;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;292,00;288,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arratia;270,00;270,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;315,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;311,00;306,00;328,00;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;292,00;289,00;298,00;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;278,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;288,00;291,00;281,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kosta;291,00;296,00;280,00;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2019ko 4. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;274,00;279,00;172,00;272,00;224,00;152,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;283,00;291,00;170,00;296,00;169,00;161,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;288,00;291,00;184,00;312,00;253,00;161,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;271,00;274,00;163,00;292,00; n.d. ;156,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;277,00;276,00;183,00;310,00; n.d. ;126,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;278,00;282,00;160,00;305,00;222,00; n.d. ;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;224,00;229,00;153,00;233,00;184,00;131,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;277,00;279,00;187,00;290,00; n.d. ;163,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;261,00;276,00;189,00;224,00;183,00;155,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;244,00;256,00;129,00;212,00;282,00;171,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;287,00;291,00;177,00;299,00;228,00;144,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;296,00;295,00;167,00;359,00;299,00;137,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;269,00;271,00;175,00;284,00; n.d. ;147,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;270,00;283,00;168,00;191,00;286,00; n.d. ;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;268,00;271,00;175,00;296,00;273,00;154,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;253,00;267,00;183,00;304,00;80,00;148,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;256,00;262,00;217,00;241,00; n.d. ;197,00;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;272,00;272,00;171,00;299,00;219,00;146,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;295,00;301,00;166,00;332,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;267,00;271,00;173,00;317,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;293,00;300,00;186,00;345,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;314,00;314,00; n.d. ;351,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;267,00;285,00;171,00;233,00; n.d. ;162,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;291,00;295,00;152,00;327,00;192,00;167,00;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea/ Álava Central;296,00;302,00;172,00;334,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Enkanterri/ Encartaciones;262,00;278,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Goierri;282,00;289,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitarra/ Bilbao Metropolitano;293,00;296,00;168,00;328,00;170,00;155,00;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Beherea/ Donostialdea-Bajo Bidasoa;261,00;275,00;167,00;221,00; n.d. ;175,00;
Eskualde Egitura/Áreas funcionales;Durangaldea;285,00;319,00;152,00;332,00; n.d. ;177,00;
Eskualde Egitura/Áreas funcionales;Debabarrena/ Bajo Deba;281,00;284,00; n.d. ;337,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;285,00;292,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arratia;277,00;270,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa/ Rioja Alavesa;266,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Aiara/ Ayala;318,00;311,00; n.d. ;350,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Debagoiena/ Alto Deba;290,00;292,00; n.d. ;341,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungialdea;278,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosaldea;267,00;288,00;164,00; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Urola Kosta;278,00;291,00; n.d. ;298,00; n.d. ; n.d. ;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2019ko 4. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;604,09;1.946,08;31,04;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;636,24;2.288,65;27,80;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;499,23;1.691,52;29,51;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;484,12;1.863,02;25,99;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;448,12;1.989,50;22,52;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;924,04;1.869,52;49,43;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;549,42;1.648,31;33,33;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;488,21;1.869,60;26,11;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;441,10;1.745,60;25,27;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;433,25;1.700,25;25,48;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;686,09;2.083,09;32,94;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;372,75;1.585,14;23,52;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;455,84;1.742,15;26,17;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;876,69;2.340,70;37,45;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;391,70;1.694,39;23,12;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;577,71;2.104,33;27,45;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;437,87;1.765,09;24,81;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;456,89;1.722,07;26,53;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2019ko 4. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 04 trimestre 2019;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;2,31;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,74;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,37;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,31;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,42;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,33;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,45;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,25;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,27;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,45;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,46;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,42;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,43;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,15;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,48;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,07;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,33;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,39;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,71;;;;;;
Lurraldea/TTHH;GIPUZKOA;1,82;;;;;;
Lurraldea/TTHH;BIZKAIA;1,68;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
