1.0.-Etxebizitzen salerosketa kopurua. 2015eko 1. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;288,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;189,00;163,00;294,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;303,00;309,00;278,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;323,00;328,00;276,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;314,00;314,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;271,00;267,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;310,00;308,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;319,00;319,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;268,00;268,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;318,00;330,00;300,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;300,00;308,00;288,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;360,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;294,00;307,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;279,00;286,00;265,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2015eko 1. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;261,00;275,00;156,00;245,00;200,00;155,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;275,00;298,00;140,00;225,00;175,00;145,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;253,00;269,00;154,00;216,00;191,00;171,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;280,00;283,00;155,00;309,00;219,00;156,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;244,00;257,00;130,00;280,00; n.d. ;136,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;246,00;256,00;155,00;269,00;136,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;214,00;230,00;134,00;200,00;158,00;137,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;266,00;278,00;143,00;271,00; n.d. ;102,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;246,00;268,00;156,00;208,00;224,00;179,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;266,00;281,00;139,00;237,00;325,00;153,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;261,00;277,00;163,00;221,00;207,00;139,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;252,00;277,00;143,00;254,00;131,00;150,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;271,00;270,00;162,00;333,00;194,00;147,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;297,00;310,00;172,00;245,00;176,00; n.d. ;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;268,00;268,00;166,00;337,00;224,00;171,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;265,00;273,00;165,00;306,00;196,00;146,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;262,00;267,00;181,00;327,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;252,00;259,00;163,00;273,00;206,00;155,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;262,00;264,00;158,00;345,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;318,00;327,00;128,00;279,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;293,00;307,00;150,00;324,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;296,00;296,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;258,00;280,00;145,00;235,00;72,00;141,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;263,00;303,00;127,00;203,00;251,00;145,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;264,00;266,00;151,00;348,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;256,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;174,00;189,00; n.d. ;106,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;265,00;303,00;130,00;204,00; n.d. ;125,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;307,00;323,00;133,00;289,00;64,00; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;306,00;314,00; n.d. ;369,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;234,00;271,00; n.d. ;165,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;315,00;310,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;280,00;319,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;294,00;268,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;316,00;318,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;290,00;300,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;278,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;263,00;294,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;279,00;279,00; n.d. ;348,00; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2015eko 1. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;556,10;1.881,91;29,55;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;646,35;2.234,41;28,93;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;469,73;1.696,12;27,69;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;473,38;1.787,68;26,48;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;436,17;1.857,21;23,49;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;649,34;1.751,83;37,07;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;459,98;1.567,21;29,35;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;483,06;1.732,48;27,88;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;454,01;1.668,73;27,21;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;379,84;1.723,18;22,04;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;649,40;1.985,75;32,70;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;355,78;1.553,85;22,90;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;459,13;1.654,01;27,76;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;806,44;2.259,49;35,69;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;396,27;1.687,75;23,48;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;542,62;1.976,94;27,45;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;398,73;1.743,95;22,86;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;429,68;1.655,34;25,96;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2015eko 1. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 01 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;3,06;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,70;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,11;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,03;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;3,10;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,19;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,24;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,88;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,93;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,10;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,05;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,19;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,08;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,97;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,18;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,41;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,77;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,17;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,02;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,45;;;;;;;;
Lurraldea/TTHH;BIZKAIA;2,82;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
