1.0.-Etxebizitza salerosketak. 2014ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;291,00;294,00;277,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;268,00;283,00;213,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;308,00;313,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;316,00;312,00;342,00;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;288,00;275,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;312,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;285,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;310,00;319,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;275,00;241,00;310,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;315,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;303,00;298,00;318,00;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;274,00;264,00;286,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2014ko 2. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Estatukoa/Estatal;ESPAÑA;261,00;269,00;153,00;283,00;181,00;136,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;266,00;280,00;150,00;271,00;219,00;130,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;251,00;258,00;157,00;268,00;208,00;151,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;246,00;267,00;156,00;240,00;118,00;154,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;219,00;241,00;147,00;183,00; n.d. ;124,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;245,00;259,00;153,00;228,00;192,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;215,00;221,00;129,00;249,00;176,00;141,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;250,00;264,00;147,00;260,00; n.d. ;135,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;255,00;270,00;143,00;262,00;156,00;126,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;256,00;270,00;147,00;247,00;211,00;141,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;269,00;275,00;158,00;315,00;165,00;110,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;280,00;276,00;149,00;340,00;245,00;137,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;253,00;260,00;155,00;276,00;155,00;137,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;306,00;318,00;153,00;248,00;265,00;104,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;300,00;270,00;156,00;427,00;141,00;107,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;285,00;301,00;183,00;274,00;216,00;137,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;243,00;262,00;115,00;223,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATE/VALENCIA;244,00;247,00;162,00;283,00;186,00;142,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;226,00;226,00;127,00;321,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;250,00;258,00;160,00;270,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;277,00;290,00;122,00;316,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;283,00;299,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;260,00;288,00;167,00;207,00; n.d. ;143,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;279,00;293,00;149,00;286,00; n.d. ;123,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;227,00;227,00;124,00;321,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;247,00;284,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;265,00;274,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;281,00;291,00;136,00;307,00; n.d. ;109,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;253,00;268,00;147,00;264,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;302,00;308,00; n.d. ;320,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;254,00;316,00; n.d. ;115,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;262,00;288,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;267,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;285,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Llodio;311,00;310,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mondragón-Bergara;210,00;275,00; n.d. ;86,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;315,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;278,00;303,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;250,00;274,00;207,00;243,00; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2014ko 2. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Estatukoa/Estatal;ESPAÑA;561,43;1.882,90;29,82;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;625,67;2.247,11;27,84;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;477,40;1.691,99;28,22;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;479,85;1.782,41;26,92;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;489,93;1.854,32;26,42;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;678,35;1.737,78;39,04;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;448,09;1.556,42;28,79;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;540,01;1.690,70;31,94;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;458,12;1.680,93;27,25;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;382,93;1.719,87;22,27;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;628,14;2.012,42;31,21;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;322,89;1.540,70;20,96;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;457,69;1.656,36;27,63;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;911,39;2.233,38;40,81;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;370,92;1.682,97;22,04;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;512,03;1.957,32;26,16;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;440,39;1.773,10;24,84;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;437,77;1.669,58;26,22;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2014ko 2. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 02 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Estatukoa/Estatal;ESPAÑA;3,80;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,70;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,75;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,66;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;4,00;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,98;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,96;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,76;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,82;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,62;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,79;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,98;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,75;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,74;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,84;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,75;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,46;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,94;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,79;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;3,67;;;;;;;;
Lurraldea/TTHH;BIZKAIA;3,71;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
