1.0.-Etxebizitza salerosketak. 2015ko 4. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;237,00;235,00;250,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;253,00;302,00;141,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;287,00;289,00;278,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;296,00;299,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;297,00;305,00;254,00;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;265,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;306,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;315,00;315,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;302,00;321,00;270,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;300,00;309,00;290,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;240,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;324,00;329,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;290,00;309,00;264,00;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2015ko 4. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;262,00;271,00;168,00;264,00;178,00;157,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;253,00;271,00;164,00;210,00;161,00;145,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;264,00;270,00;187,00;267,00;229,00;168,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;259,00;263,00;188,00;280,00;107,00;197,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;259,00;263,00;152,00;295,00; n.d. ;168,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;241,00;245,00;162,00;263,00;219,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;199,00;240,00;139,00;136,00;92,00;123,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;267,00;273,00;171,00;292,00; n.d. ;125,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;263,00;265,00;166,00;298,00;260,00;173,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;267,00;279,00;162,00;299,00;193,00;125,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;268,00;276,00;169,00;276,00;253,00;151,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;272,00;278,00;189,00;328,00;237,00;169,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;267,00;273,00;172,00;291,00;210,00;161,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;299,00;304,00;151,00;329,00;316,00; n.d. ;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;237,00;241,00;166,00;261,00;244,00;159,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;250,00;259,00;187,00;261,00;179,00;125,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;263,00;266,00;182,00;311,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;258,00;261,00;166,00;294,00;190,00;170,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;270,00;284,00;122,00; n.d. ; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;269,00;285,00;183,00;170,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;228,00;239,00;148,00;201,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;299,00;303,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;282,00;288,00;161,00;299,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;239,00;272,00;173,00;164,00;146,00;153,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;275,00;287,00;122,00; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;308,00;303,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;231,00;237,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;240,00;253,00;155,00;210,00;142,00;161,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;275,00;287,00;174,00;231,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;167,00;296,00; n.d. ;56,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;267,00;297,00; n.d. ;193,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;239,00;265,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;251,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;308,00;315,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;296,00;302,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;301,00;300,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;240,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;350,00;324,00; n.d. ;390,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;269,00;290,00; n.d. ;249,00; n.d. ; n.d. ;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2015ko 4. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                         ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;535,83;1.893,79;28,29;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;660,10;2.229,95;29,60;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;454,62;1.711,94;26,56;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;481,07;1.819,88;26,43;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;413,52;1.858,50;22,25;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;651,34;1.781,79;36,56;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;490,19;1.590,80;30,81;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;482,34;1.727,25;27,93;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;425,33;1.696,94;25,06;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;377,80;1.679,44;22,50;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;593,73;2.002,92;29,64;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;331,96;1.554,88;21,35;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;463,07;1.647,27;28,11;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;778,99;2.281,71;34,14;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;474,48;1.694,53;28,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;502,04;1.979,99;25,36;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;394,08;1.775,43;22,20;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;406,87;1.660,17;24,51;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2015ko 4. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 4 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;2,49;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,61;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,58;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,47;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,25;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,43;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,57;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,19;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,40;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,39;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,56;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,51;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,50;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,30;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,63;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,43;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,33;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,54;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,23;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,46;;;;;;;;
Lurraldea/TTHH;BIZKAIA;2,77;;;;;;;;
;;;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;;;
;;;;;;;;;;
