1.0.-Etxebizitzen salerosketa kopurua. 2018ko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2018;;;;;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2018ko 4. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;283,00;289,00;171,00;285,00;247,00;160,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;279,00;287,00;181,00;285,00;228,00;152,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;289,00;294,00;178,00;293,00;266,00;168,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;268,00;269,00;178,00;297,00;270,00;177,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;273,00;278,00;148,00;293,00; n.d. ;164,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;276,00;281,00;182,00;287,00;251,00;159,00;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;254,00;265,00;162,00;271,00;173,00;144,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;279,00;280,00;186,00;296,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;275,00;277,00;190,00;303,00;197,00;185,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;268,00;277,00;163,00;264,00;195,00;155,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;293,00;294,00;183,00;326,00;261,00;158,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;289,00;292,00;152,00;340,00;311,00;171,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;273,00;277,00;179,00;292,00;247,00;150,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;303,00;316,00;163,00;222,00;321,00; n.d. ;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;264,00;268,00;164,00;296,00;268,00;136,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;265,00;270,00;172,00;289,00; n.d. ;149,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;243,00;251,00;182,00;232,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;265,00;271,00;151,00;285,00;212,00;163,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;279,00;286,00;193,00;299,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;265,00;269,00;185,00;287,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;287,00;295,00;155,00;299,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;316,00;317,00; n.d. ; n.d. ; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;257,00;276,00;177,00;217,00; n.d. ;155,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;294,00;295,00;200,00;330,00;217,00;146,00;
Eskualde Egitura/Áreas funcionales;Álava Central;282,00;288,00;192,00;307,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;328,00;330,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;186,00;233,00; n.d. ;120,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;290,00;294,00;178,00;321,00;230,00; n.d. ;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;270,00;276,00;179,00;303,00;194,00; n.d. ;
Eskualde Egitura/Áreas funcionales;Durango;300,00;300,00; n.d. ;341,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Eibar;290,00;306,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;276,00;281,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Igorre;304,00;316,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laguardia;283,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;321,00;324,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;272,00;293,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungia;315,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosa;238,00;244,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;280,00;284,00;211,00;330,00; n.d. ; n.d. ;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2018ko 4. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;582,82;1.914,70;30,44;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;636,07;2.239,44;28,40;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;478,22;1.676,08;28,53;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;469,17;1.813,58;25,87;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;450,04;1.955,30;23,02;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;801,47;1.851,91;43,28;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;501,21;1.611,46;31,10;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;477,47;1.828,40;26,11;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;416,35;1.714,16;24,29;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;411,36;1.685,26;24,41;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;686,37;2.040,97;33,63;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;360,28;1.542,34;23,36;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;461,17;1.705,48;27,04;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;814,76;2.300,29;35,42;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;393,10;1.681,94;23,37;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;492,44;2.071,04;23,78;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;425,79;1.736,04;24,53;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;445,81;1.714,06;26,01;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2018ko 4. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 04 trimestre 2018;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;2,31;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,77;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,32;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,20;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,23;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,41;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,53;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,07;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,17;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,33;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,56;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,29;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,40;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,15;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,50;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,98;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,05;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,42;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,83;;;;;;
Lurraldea/TTHH;GIPUZKOA;1,91;;;;;;
Lurraldea/TTHH;BIZKAIA;1,65;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
