1.0.-Etxebizitza salerosketak. 2016ko 2. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 2 trimestre 2016;;;;;;;;
;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;22,47;3,54;64,16;9,83;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;13,37;1,06;76,58;8,99;;;
Capitales de TTHH;Vitoria-Gasteiz;12,66;11,14;63,10;13,10;;;
Capitales de TTHH;Donostia/San Sebastián;29,34;1,02;67,09;2,55;;;
Capitales de TTHH;Bilbao;16,25;0,45;80,46;2,84;;;
Resto de TTHH;Resto ARABA/ÁLAVA;5,38;0,00;80,64;13,98;;;
Resto de TTHH;Resto GIPUZKOA;12,45;8,97;67,19;11,39;;;
Resto de TTHH;Resto BIZKAIA;14,95;7,30;72,29;5,46;;;
Áreas funcionales;Álava Central;12,30;10,45;64,34;12,91;;;
Áreas funcionales;Balmaseda-Zalla;3,57;0,00;96,43;0,00;;;
Áreas funcionales;Beasain-Zumárraga;6,19;1,03;87,63;5,15;;;
Áreas funcionales;Bilbao Metropolitano;13,03;4,06;79,01;3,90;;;
Áreas funcionales;Donostia-San Sebastián;18,51;8,73;62,74;10,02;;;
Áreas funcionales;Durango;39,72;7,80;42,55;9,93;;;
Áreas funcionales;Eibar;34,02;4,12;55,67;6,19;;;
Áreas funcionales;Gernika-Markina;18,87;1,89;71,69;7,55;;;
Áreas funcionales;Igorre;30,00;5,00;65,00;0,00;;;
Áreas funcionales;Laguardia;44,44;0,00;55,56;0,00;;;
Áreas funcionales;Laudio / Llodio;0,00;0,00;83,05;16,95;;;
Áreas funcionales;Arrasate-Bergara;17,11;7,89;51,32;23,68;;;
Áreas funcionales;Mungia;41,67;16,67;33,33;8,33;;;
Áreas funcionales;Tolosa;4,11;0,00;93,15;2,74;;;
Áreas funcionales;Zarautz-Azpeitia;17,58;4,24;76,36;1,82;;;
;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2016ko 2. hiruhilekoa;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;
Nazionala/Nacional;ESPAÑA;89,52;10,48;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;82,96;17,04;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,13;8,87;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;80,94;19,06;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83,33;16,67;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;90,17;9,83;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;79,56;20,44;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;93,84;6,16;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;85,03;14,97;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;81,62;18,38;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;90,00;10,00;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;94,24;5,76;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,80;4,20;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;96,01;3,99;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,25;11,75;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;69,12;30,88;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;88,09;11,91;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,16;9,84;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;78,15;21,85;;;;;
Hiriburak/Capitales de TTHH;Donostia/San Sebastián;84,54;15,46;;;;;
Hiriburak/Capitales de TTHH;Bilbao;87,25;12,75;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;61,84;38,16;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;68,48;31,52;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;89,73;10,27;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;77,22;22,78;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;92,13;7,87;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;54,52;45,48;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;90,85;9,15;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;81,59;18,41;;;;;
Eskualde Egitura/Áreas funcionales;Durango;68,38;31,62;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;68,72;31,28;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;70,24;29,76;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;56,13;43,87;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;44,19;55,81;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;95,34;4,66;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;95,11;4,89;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;54,18;45,82;;;;;
;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2016ko 2. hiruhilekoa;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;
Nazionala/Nacional;ESPAÑA;80,49;7,58;1,14;5,78;4,08;0,93;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;79,76;6,40;1,50;9,62;2,34;0,38;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;86,06;6,17;1,11;4,00;2,28;0,38;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;78,07;9,10;0,88;7,86;3,82;0,27;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;59,27;25,01;0,62;2,49;10,25;2,36;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;84,75;4,73;0,84;5,42;0,55;3,71;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;72,09;14,56;0,74;4,60;5,16;2,85;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;87,96;5,09;1,04;1,58;3,54;0,79;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;73,67;8,63;1,31;10,57;5,35;0,47;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;72,98;5,06;0,86;13,03;6,14;1,93;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;81,98;7,19;0,71;3,19;5,68;1,25;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;75,39;6,66;0,63;5,09;11,92;0,31;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;76,59;8,49;1,01;4,74;7,24;1,93;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;81,78;8,74;1,77;5,71;2,00;0,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;82,79;5,74;0,93;3,85;2,81;3,88;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;62,52;6,16;0,96;20,25;10,02;0,09;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;52,35;7,83;0,85;37,04;1,39;0,54;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;84,90;4,94;1,16;2,02;6,25;0,73;
Lurraldea/TTHH;ARABA/ÁLAVA;82,09;8,71;0,61;3,06;5,53;0,00;
Lurraldea/TTHH;GIPUZKOA;75,94;6,01;1,99;13,87;1,52;0,67;
Lurraldea/TTHH;BIZKAIA;82,25;6,27;1,29;7,56;2,39;0,24;
;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2016ko 2. hiruhekoa;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;
Nazionala/Nacional;ESPAÑA;91,05;8,95;90,91;9,09;88,13;11,87;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;85,59;14,41;83,55;16,45;82,17;17,83;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;91,38;8,62;92,65;7,35;91,48;8,52;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;83,93;16,07;89,27;10,73;86,87;13,13;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;80,22;19,78;76,09;23,91;80,31;19,69;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;98,17;1,83;90,93;9,07;99,06;0,94;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;94,45;5,55;92,39;7,61;90,00;10,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;89,79;10,21;94,95;5,05;96,08;3,92;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89,15;10,85;86,80;13,20;89,90;10,10;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;86,65;13,35;84,58;15,42;40,62;59,38;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;91,45;8,55;89,75;10,25;96,36;3,64;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,66;18,34;95,35;4,65;97,37;2,63;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;95,32;4,68;97,83;2,17;90,75;9,25;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;93,85;6,15;95,61;4,39;95,07;4,93;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;87,00;13,00;90,01;9,99;83,39;16,61;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;85,31;14,69;64,83;35,17;68,46;31,54;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;82,73;17,27;86,19;13,81;83,27;16,73;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,65;9,35;91,51;8,49;91,31;8,69;
Lurraldea/TTHH;ARABA/ÁLAVA;76,83;23,17;74,06;25,94;71,07;28,93;
Lurraldea/TTHH;GIPUZKOA;89,67;10,33;79,00;21,00;59,56;40,44;
Lurraldea/TTHH;BIZKAIA;84,31;15,69;88,60;11,40;95,82;4,18;
;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2016ko 2. hiruhilekoa;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m² (€). 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;1.140,43;1.148,23;1.058,46;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.597,57;1.624,44;1.480,77;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;925,39;926,06;917,12;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;959,40;968,92;875,83;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;973,58;985,60;937,93;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.438,30;1.435,42;1.558,93;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;970,44;969,28;991,54;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.117,35;1.111,42;1.220,74;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;855,62;859,55;824,02;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;705,19;705,62;702,71;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.375,51;1.382,43;1.277,84;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;664,51;673,63;534,49;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;966,20;971,51;738,80;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.646,39;1.654,65;1.493,75;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;763,39;771,91;682,91;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.018,26;1.041,58;985,77;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;775,61;780,46;750,55;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;799,78;801,99;771,10;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.178,81;1.182,15;1.169,62;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.296,87;2.250,51;2.519,58;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.669,57;1.718,12;1.385,19;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.077,76;1.105,62;1.008,91;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.533,79;1.570,57;1.442,12;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.576,15;1.584,91;1.499,55;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.178,44;1.184,40;1.161,64;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.343,91;1.212,48; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;1.320,57;1.344,35;1.244,16;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.631,27;1.661,74;1.424,24;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;1.834,85;1.885,43;1.664,93;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.513,52;1.513,66; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.457,62;1.445,17;1.497,31;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.485,35;1.461,02; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.233,01;1.233,01; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;687,18; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.103,02;1.155,93;1.013,47;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.465,31;1.336,80;1.604,10;;;;
Eskualde Egitura/Áreas funcionales;Mungia;2.000,94; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.441,15;1.441,17; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.905,92;1.945,59;1.833,37;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2016ko 2. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;110.981,22;111.588,49;105.410,68;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;131.448,84;134.331,46;118.697,41;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;99.790,98;100.879,79;87.996,88;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;90.704,86;91.934,49;81.938,13;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;83.753,70;84.023,08;82.868,13;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;131.726,16;124.319,79;335.967,99;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;82.448,54;81.862,41;90.141,46;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;106.070,94;107.019,24;90.613,66;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;89.240,19;89.275,23;89.003,46;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;83.297,27;79.880,73;98.946,35;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;127.204,95;125.844,02;141.474,56;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;71.579,76;72.661,07;53.697,76;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;88.155,17;89.071,48;62.935,18;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;173.660,35;174.519,69;156.946,13;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;74.487,21;75.600,00;66.449,32;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;97.604,19;103.689,84;87.872,71;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;80.295,57;81.676,89;72.915,39;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;79.074,30;79.290,35;76.823,24;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;104.641,34;103.986,54;106.667,79;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;180.579,17;178.536,67;193.889,49;;;;
Hiriburak/Capitales de TTHH;Bilbao;145.053,61;150.096,26;117.897,28;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;105.968,91;109.309,57;100.149,68;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;118.202,60;119.878,87;114.380,45;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;126.363,84;128.488,34;107.731,21;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;105.881,64;104.853,01;109.067,38;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;102.340,21;97.612,07; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;105.804,89;104.436,54;111.358,82;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;135.522,27;139.219,45;110.381,41;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;146.293,09;151.058,08;129.148,70;;;;
Eskualde Egitura/Áreas funcionales;Durango;120.559,48;119.493,91; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;106.266,70;102.316,35;116.891,75;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;117.007,82;111.536,07; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;113.871,97;113.871,96; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;60.400,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;98.617,39;107.722,90;87.136,53;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;112.114,27;101.227,28;123.934,43;;;;
Eskualde Egitura/Áreas funcionales;Mungia;104.752,67; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;128.080,21;133.152,76; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;144.418,18;146.183,16;141.375,10;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2016ko 2. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;20,56;79,44;77,99;0,75;0,70;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;14,31;85,69;85,05;0,23;0,41;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;20,16;79,84;77,58;1,61;0,65;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;16,02;83,98;83,18;0,55;0,25;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;21,44;78,56;77,97;0,37;0,22;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;43,87;56,13;54,58;0,92;0,63;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;18,80;81,20;79,79;0,40;1,01;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;16,65;83,35;81,65;0,12;1,58;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;15,05;84,95;83,78;0,78;0,39;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;11,53;88,47;86,63;1,58;0,26;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;25,19;74,81;73,71;0,42;0,68;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;8,79;91,21;89,45;0,61;1,15;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;25,90;74,10;72,02;0,44;1,64;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;11,20;88,80;87,99;0,15;0,66;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;34,00;66,00;64,41;1,12;0,47;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;14,06;85,94;85,49;0,06;0,39;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;16,60;83,40;83,00; -     ;0,40;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;23,67;76,33;74,41;0,84;1,08;;
Lurraldea/TTHH;ARABA/ÁLAVA;10,18;89,82;88,62; -     ;1,20;;
Lurraldea/TTHH;GIPUZKOA;15,11;84,89;84,21;0,31;0,37;;
Lurraldea/TTHH;BIZKAIA;14,65;85,35;84,87;0,22;0,26;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2016ko 2. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;276,00;278,00;256,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;290,00;297,00;259,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;276,00;278,00;262,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;260,00;264,00;231,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;263,00;262,00;264,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;252,00;255,00;170,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;246,00;248,00;233,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;276,00;279,00;229,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;273,00;276,00;250,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;283,00;286,00;270,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;275,00;277,00;253,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;283,00;284,00;269,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;279,00;280,00;214,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;301,00;302,00;283,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;271,00;272,00;263,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;266,00;267,00;263,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;266,00;266,00;266,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;262,00;264,00;243,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;294,00;292,00;301,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;297,00;298,00;295,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;295,00;300,00;271,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;301,00;307,00;290,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;278,00;303,00;222,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;291,00;293,00;274,00;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;295,00;295,00;299,00;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;269,00;275,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;270,00;269,00;277,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;291,00;294,00;273,00;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;279,00;303,00;192,00;;;;
Eskualde Egitura/Áreas funcionales;Durango;303,00;305,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Eibar;287,00;300,00;252,00;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;310,00;304,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Igorre;293,00;293,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;225,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;306,00;315,00;295,00;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;298,00;286,00;311,00;;;;
Eskualde Egitura/Áreas funcionales;Mungia;273,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;309,00;321,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;307,00;303,00;313,00;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2016ko 2. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
