AÑO;TRIMESTRE;CONCEPTO;DESGLOSE;AMBITO;VIV GENERAL;VIV NUEVA;VIV USADA;CUOTA MES;COSTE SALARIAL;PORCNT SB ING;PLAZO M;INTERES;PIB anual(M);VAR PIB;PIB PER CAPITA;VAR ANUAL PER CAPITA;SAL MEDIO
2014;T2;Num compraventas;CCAA;CASTILLA-LA MANCHA;3003;1216;1787;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;CATALUÑA;11980;3264;8716;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;EXTREMADURA;1292;467;825;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;GALICIA;2987;1633;1354;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;MADRID;10522;3883;6639;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;MURCIA;2524;1245;1279;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;NAVARRA;998;365;633;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;LA RIOJA;527;225;302;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;CCAA;VALENCIA;11591;4537;7054;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;TTHH;ÁLAVA;519;351;168;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;TTHH;GIPUZKOA;262;58;204;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;TTHH;BIZKAIA;493;66;427;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;73;15;58;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Resto de TTHH;GIPUZKOA;785;345;440;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Resto de TTHH;BIZKAIA;914;352;562;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Álava Central;542;359;183;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Balmaseda-Zalla;28;5;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Beasain-Zumárraga;73;11;62;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Bilbao Metropolitano;1197;308;889;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Donostia-San Sebastián;476;118;358;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Durango;94;60;34;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Eibar;73;42;31;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Gernika-Markina;41;17;24;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Igorre;8;4;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Laguardia;6;5;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Laudio / Llodio;54;9;45;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Arrasate-Bergara;224;181;43;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Mungia;15;9;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Tolosa;130;34;96;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Áreas funcionales;Zarautz-Azpeitia;85;25;60;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;18;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;23;5;18;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;92;43;49;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;87;49;38;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;23;9;14;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;260;240;20;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;55;2;53;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;42;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;43;4;39;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;59;26;33;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;47;24;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 01;60;13;47;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 02;45;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 03;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 04;48;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 05;130;37;93;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 06;73;9;64;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 07;96;5;91;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Num compraventas;Zonas de capitales;Bilbao zona 08;17;1;16;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Nacional;ESPAÑA;83022;37731;45291;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;PAIS VASCO;2878;931;1947;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;ANDALUCIA;16336;7855;8481;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;ARAGON;1998;575;1423;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;ASTURIAS;1188;542;646;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;BALEARES;2540;1166;1374;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;CANARIAS;4153;2298;1855;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;CANTABRIA;974;495;479;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;CASTILLA Y LEON;3842;1866;1976;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;CASTILLA-LA MANCHA;3152;1531;1621;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;CATALUÑA;12190;3882;8308;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;EXTREMADURA;1385;507;878;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;GALICIA;3162;1990;1172;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;MADRID;13026;6609;6417;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;MURCIA;2357;1212;1145;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;NAVARRA;1188;570;618;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;LA RIOJA;657;316;341;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;CCAA;VALENCIA;11996;5386;6610;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;TTHH;ÁLAVA;328;131;197;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;TTHH;GIPUZKOA;281;79;202;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;TTHH;BIZKAIA;513;70;443;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;76;23;53;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Resto de TTHH;GIPUZKOA;730;236;494;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Resto de TTHH;BIZKAIA;904;374;530;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Álava Central;361;145;216;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Balmaseda-Zalla;15;2;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Beasain-Zumárraga;108;36;72;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Bilbao Metropolitano;1220;322;898;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Donostia-San Sebastián;511;137;374;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Durango;115;79;36;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Eibar;66;42;24;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Gernika-Markina;32;19;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Igorre;6;4;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Laguardia;9;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Laudio / Llodio;42;5;37;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Arrasate-Bergara;113;66;47;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Mungia;9;5;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Tolosa;128;25;103;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Áreas funcionales;Zarautz-Azpeitia;97;17;80;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;8;1;7;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;34;11;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;114;62;52;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;50;22;28;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;20;7;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;91;23;68;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;15;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;44;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;2;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 04;59;6;53;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 05;70;51;19;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 06;41;20;21;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 01;39;3;36;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 02;56;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 03;31;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 04;52;1;51;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 05;84;8;76;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 06;119;36;83;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 07;96;9;87;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T1;Num compraventas;Zonas de capitales;Bilbao zona 08;26;9;17;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Nacional;ESPAÑA;72560;33087;39473;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;PAIS VASCO;2157;698;1459;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;ANDALUCIA;14592;7071;7521;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;ARAGON;1863;600;1263;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;ASTURIAS;1248;608;640;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;BALEARES;1958;936;1022;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;CANARIAS;3849;2056;1793;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;CANTABRIA;1006;555;451;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;CASTILLA Y LEON;3316;1379;1937;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;CASTILLA-LA MANCHA;2692;1234;1458;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;CATALUÑA;10217;3406;6811;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;EXTREMADURA;1168;448;720;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;GALICIA;2972;1832;1140;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;MADRID;11388;5816;5572;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;MURCIA;2038;1022;1016;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;NAVARRA;905;430;475;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;LA RIOJA;670;301;369;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;CCAA;VALENCIA;10521;4695;5826;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;TTHH;ÁLAVA;188;75;113;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;TTHH;GIPUZKOA;193;59;134;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;TTHH;BIZKAIA;383;49;334;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Resto de TTHH;ARABA/ÁLAVA;54;22;32;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Resto de TTHH;GIPUZKOA;399;121;278;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Resto de TTHH;BIZKAIA;824;354;470;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Álava Central;211;85;126;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Balmaseda-Zalla;15;2;13;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Beasain-Zumárraga;53;6;47;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Bilbao Metropolitano;1005;271;734;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Donostia-San Sebastián;331;103;228;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Durango;110;86;24;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Eibar;70;32;38;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Gernika-Markina;37;21;16;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Igorre;2;1;1;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Laguardia;11;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Laudio / Llodio;24;1;23;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Arrasate-Bergara;52;28;24;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Mungia;19;15;4;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Tolosa;38;7;31;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Áreas funcionales;Zarautz-Azpeitia;63;11;52;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 01;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 02;7;2;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 03;44;16;28;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 04;46;28;18;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 05;6;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Vitoria-Gasteiz zona 06;23;18;5;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 01;10;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 02;27;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2013;T4;Num compraventas;Zonas de capitales;Donostia-San Sebastián zona 03;5;2;3;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
