1.0.-Etxebizitza salerosketak. 2015ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;260,00;307,00;164,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;295,00;307,00;242,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;291,00;293,00;281,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;296,00;322,00;107,00;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;281,00;281,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;288,00;281,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;308,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;279,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;287,00;290,00;277,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;291,00;314,00;271,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;180,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;236,00;232,00;254,00;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;295,00;319,00;261,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2015ko 2. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;267,00;276,00;163,00;276,00;195,00;158,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;278,00;290,00;156,00;301,00;215,00;141,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;267,00;276,00;172,00;277,00;184,00;171,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;265,00;271,00;164,00;290,00;184,00;165,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;279,00;278,00;154,00;341,00; n.d. ;122,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;251,00;262,00;166,00;249,00;163,00;161,00;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;236,00;248,00;144,00;244,00;177,00;149,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;268,00;276,00;170,00;279,00; n.d. ;135,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;252,00;264,00;153,00;255,00;186,00;171,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;260,00;272,00;156,00;268,00;255,00;155,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;266,00;273,00;161,00;295,00;170,00;139,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;270,00;281,00;176,00;312,00;232,00;180,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;257,00;265,00;166,00;273,00; n.d. ;172,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;308,00;310,00;159,00;355,00;269,00;159,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;247,00;264,00;166,00;223,00;240,00;165,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;260,00;277,00;167,00;229,00;131,00;147,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;264,00;268,00;195,00;294,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;252,00;261,00;168,00;243,00;172,00;149,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;277,00;285,00;159,00;313,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;281,00;292,00;161,00;322,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;302,00;312,00;147,00;334,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;268,00;291,00;194,00; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;264,00;281,00;151,00;322,00;185,00;164,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;273,00;285,00;157,00;266,00; n.d. ;125,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;276,00;285,00;168,00;313,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;303,00;297,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;237,00;260,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;285,00;295,00;151,00;306,00; n.d. ;127,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;275,00;291,00;158,00;319,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;274,00;296,00; n.d. ;180,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;268,00;281,00; n.d. ;292,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;280,00;288,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;270,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;279,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;262,00;287,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;271,00;291,00;106,00; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;180,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;235,00;236,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;281,00;295,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2015ko 2. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                         ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;531,96;1.888,40;28,17;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;583,70;2.234,39;26,12;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;441,46;1.705,69;25,88;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;461,79;1.802,08;25,63;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;527,71;1.855,74;28,44;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;667,92;1.763,02;37,88;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;464,61;1.579,11;29,42;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;504,04;1.731,49;29,11;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;420,31;1.676,29;25,07;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;382,54;1.709,11;22,38;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;600,73;1.992,10;30,16;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;331,48;1.558,37;21,27;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;446,96;1.656,50;26,98;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;788,40;2.269,20;34,74;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;416,31;1.695,39;24,56;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;484,79;1.985,80;24,41;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;394,55;1.759,57;22,42;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;414,24;1.659,49;24,96;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2015ko 2. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 2 trimestre 2015;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;2,86;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,63;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,97;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,76;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,87;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,93;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,94;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,61;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,76;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,86;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,93;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,91;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,77;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,81;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,98;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,63;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,53;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,84;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,53;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,52;;;;;;;;
Lurraldea/TTHH;BIZKAIA;2,72;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
