1.0.-Etxebizitza salerosketak. 2013ko 1. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;60,07;2,44;34,74;2,75;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;41,81;11,43;44,02;2,74;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;50,18;2,65;43,22;3,95;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;33,01;10,95;38,87;17,17;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;66,38;5,38;24,79;3,45;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;47,81;2,75;43,85;5,59;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;22,66;45,77;27,34;4,23;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;38,95;0,53;57,89;2,63;;;;;
Hiriburak/Capitales de TTHH;Bilbao;17,48;0,00;77,12;5,40;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;20,57;0,00;39,00;40,43;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;21,60;20,47;51,44;6,49;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;36,45;18,81;42,69;2,05;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;23,34;43,66;28,68;4,32;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;17,39;0,00;73,91;8,70;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;2,78;11,11;56,48;29,63;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;29,42;8,06;59,78;2,74;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;24,95;12,17;59,84;3,04;;;;;
Eskualde Egitura/Áreas funcionales;Durango;35,20;46,94;15,31;2,55;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;68,83;3,90;25,97;1,30;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;50,00;24,24;21,21;4,55;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;55,56;3,70;37,04;3,70;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;100,00;0,00;0,00;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;3,92;0,00;42,16;53,92;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;36,47;30,59;25,88;7,06;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;30,77;53,85;15,38;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;8,70;0,00;91,30;0,00;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;22,22;38,01;37,43;2,34;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.1.- Hipoteka-kreditu berriko banaketa(%).  2013ko 1. hiruhilekoa;;;;;;;;;;
3.1.1.- Distribución del volumen de nuevo crédito hipotecario(%).  01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BANKUAK BANCOS;KUTXAK CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;75,00;8,96;16,04;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;49,08;24,43;26,49;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;72,98;6,32;20,70;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;59,73;14,38;25,89;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;71,42;8,63;19,95;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;80,81;5,89;13,30;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;82,15;7,28;10,57;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;81,29;8,52;10,19;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;69,16;13,63;17,21;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;66,34;12,74;20,92;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;78,85;7,92;13,23;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;81,82;10,22;7,96;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;89,02;4,35;6,63;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;88,55;3,21;8,24;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;72,12;7,98;19,90;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;27,20;23,06;49,74;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;73,37;12,25;14,38;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;78,01;6,97;15,02;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;46,58;23,59;29,83;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;41,21;46,97;11,82;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;60,67;12,81;26,52;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;59,77;14,04;26,19;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;46,14;21,33;32,53;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;51,69;24,82;23,49;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;46,81;24,18;29,01;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;59,00;34,97;6,03;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;30,71;30,03;39,26;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;57,40;14,99;27,61;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;53,53;25,66;20,81;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;50,82;41,38;7,80;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;34,46;58,84;6,70;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;52,68;3,99;43,33;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;5,35;92,44;2,21;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;66,64;33,36;0,00;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;58,91;5,50;35,59;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;32,17;0,97;66,86;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;n.d;n.d;n.d;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;6,91;65,19;27,90;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;46,37;2,28;51,35;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.2.- Hipoteka-kreditu berriko banaketa(%). Higiezin mota. 2013ko 1. hiruhilekoa;;;;;;;;;;
3.1.2.- Distribución del volumen de nuevo crédito hipotecario (%). Tipo bien inmueble. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;LARREKOAK RUSTICOS;;;
Nazionala/Nacional;ESPAÑA;75,63;7,61;1,98;8,89;4,53;1,36;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;81,50;5,58;1,89;8,29;2,30;0,44;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;71,72;11,34;2,60;10,98;2,98;0,38;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;82,46;3,56;2,59;5,78;4,92;0,69;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;70,21;9,72;2,53;4,05;9,95;3,54;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;68,12;12,14;1,16;4,39;0,99;13,20;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;60,62;18,57;3,81;4,98;7,49;4,53;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;83,75;5,41;1,80;2,72;6,11;0,21;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;74,91;7,30;1,84;8,15;3,71;4,09;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;71,24;5,83;2,80;13,65;3,37;3,11;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;75,57;7,85;1,73;6,47;8,23;0,15;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;70,09;10,40;1,12;6,67;5,53;6,19;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;75,29;6,01;3,12;6,78;6,01;2,79;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;82,99;4,37;1,20;9,28;2,16;0,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;69,12;8,11;2,29;15,18;4,46;0,84;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;71,10;3,67;0,47;15,97;8,79;0,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;50,45;3,25;1,14;39,01;6,15;0,00;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;78,80;7,18;1,90;7,09;4,31;0,72;;;
Lurraldea/TTHH;Araba/Álava;86,46;3,88;1,30;6,87;1,49;0,00;;;
Lurraldea/TTHH;Gipuzkoa;82,90;4,60;1,89;8,04;1,54;1,03;;;
Lurraldea/TTHH;Bizkaia;76,72;7,77;2,27;9,48;3,70;0,06;;;
;;;;;;;;;;
;;;;;;;;;;
3.1.3.- Hipoteka-kreditu berriko banaketa (%). Babesaren gradua.  2013ko 1. hiruhekoa;;;;;;;;;;
3.1.3.- Distribución del volumen de nuevo crédito hipotecario (%). Grado protección. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;ETXEBIZITZA LIBREA VIVIENDA LIBRE;ETXEBIZITZA BABESTUA VIVIENDA PROTEGIDA;LIBRE BANKUAK/KUTXAK LIBRE BANCOS/CAJAS;LIBRE BESTEAK LIBRE OTRAS;BABESTUAK BANKUAK/KUTXAK VPO BANCOS/CAJAS;BABESTUAK BESTEAK VPO OTRAS;;;
Nazionala/Nacional;ESPAÑA;84,54;15,46;87,68;12,32;79,71;20,29;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;69,94;30,06;78,87;21,13;61,43;38,57;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;89,33;10,67;87,34;12,66;89,40;10,60;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;60,95;39,05;74,49;25,51;72,71;27,29;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85,29;14,71;80,80;19,20;77,46;22,54;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;97,35;2,65;89,31;10,69;84,03;15,97;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;90,75;9,25;92,12;7,88;60,75;39,25;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;87,32;12,68;86,58;13,42;96,92;3,08;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;84,58;15,42;87,68;12,32;79,86;20,14;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;92,36;7,64;81,44;18,56;76,90;23,10;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;86,95;13,05;88,25;11,75;93,84;6,16;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;85,07;14,93;95,75;4,25;95,82;4,18;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;94,27;5,73;95,44;4,56;96,79;3,21;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;83,79;16,21;94,85;5,15;89,93;10,07;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;88,27;11,73;82,45;17,55;79,85;20,15;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;66,08;33,92;55,97;44,03;49,29;50,71;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;95,94;4,06;87,98;12,02;65,53;34,47;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;90,25;9,75;87,10;12,90;82,34;17,66;;;
Lurraldea/TTHH;Araba/Álava;31,17;68,83;84,11;15,89;60,03;39,97;;;
Lurraldea/TTHH;Gipuzkoa;80,62;19,38;78,78;21,22;47,02;52,98;;;
Lurraldea/TTHH;Bizkaia;85,15;14,85;77,59;22,41;89,06;10,94;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.1.- Kontratatutako hipoteka-kredituko batez bestekoa m²ka (€). 2013ko 1. hiruhilekoa;;;;;;;;;;
3.2.1.- Importe medio de crédito hipotecario contratado por m²(€). 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;1.164,26;1.165,90;1.152,29;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1.592,40;1.616,99;1.532,86;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;956,87;969,97;852,32;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1.098,69;1.079,06;1.192,55;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1.051,80;1.038,13;1.103,13;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1.318,90;1.336,00;1.070,72;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;925,79;920,42;1.007,38;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1.127,63;1.134,44;1.046,72;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;940,87;925,72;1.039,25;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXACASTILLA-LA MANCHA;711,46;701,58;764,96;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1.377,57;1.394,78;1.212,17;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;667,40;669,26; n.d. ;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;987,22;993,74;774,49;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1.635,12;1.637,70;1.588,36;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;821,80;817,17;858,80;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1.166,57;1.143,54;1.202,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;910,86;905,51;929,74;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;825,43;821,82;861,38;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;1.322,72;1.353,65;1.274,50;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;2.382,05;2.362,37;2.560,69;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;1.718,78;1.748,73;1.634,60;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;1.155,62;1.178,39;1.108,25;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;1.663,31;1.640,32;1.701,31;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;1.628,87;1.622,61;1.657,59;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;1.317,49;1.343,95;1.274,50;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;1.257,60; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;1.442,52;1.459,35;1.387,63;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;1.691,94;1.707,78;1.641,93;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;2.017,50;1.998,95;2.102,74;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;1.537,88;1.536,16; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;1.343,07;1.340,94; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;1.589,91;1.438,09;1.761,98;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;1.656,26;1.656,26; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;944,93; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;1.189,70;1.240,60;1.108,25;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;1.572,25;1.621,97;1.547,40;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia; -     ; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;1.322,08;1.328,20;1.315,64;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;1.831,76;1.944,55;1.759,09;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2013ko 1. hiruhilekoa;;;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;102.526,48;103.635,13;96.026,64;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;123.309,76;126.129,02;116.092,25;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;87.651,96;88.061,83;84.893,93;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;102.010,12;102.630,47;100.338,14;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;85.144,49;87.213,80;77.633,64;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;107.746,73;107.016,16;114.166,09;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;64.997,17;64.479,76;69.612,81;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;97.107,40;98.034,16;90.920,67;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;93.522,83;93.708,01;92.408,58;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;81.128,52;80.787,52;82.614,31;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;111.948,33;113.535,06;100.598,72;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;66.301,01;66.651,77;59.261,93;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;85.504,64;87.445,10;58.371,16;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;161.189,21;161.796,31;152.233,76;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;72.110,03;74.314,30;63.450,41;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;106.502,98;105.883,99;107.229,32;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;106.461,45;110.845,15;84.076,57;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;79.774,66;79.987,45;78.424,37;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;103.208,67;102.632,63;104.401,75;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;182.389,82;182.537,73;181.219,59;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;132.667,06;136.004,54;125.070,32;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;109.247,43;111.414,42;104.371,71;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;125.983,12;129.764,38;118.999,63;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;122.421,49;123.705,36;116.919,20;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;103.155,93;102.575,70;104.405,14;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;105.316,71;105.316,71; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;111.782,28;112.729,08;108.815,64;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;126.261,80;129.134,54;118.268,09;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;138.485,22;144.355,58;120.274,06;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;110.106,07;110.839,39; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;97.617,64;99.538,63; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;141.087,28;129.047,36;161.404,65;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;158.708,83;158.708,83; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;105.305,71; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;114.152,31;120.811,59;104.338,64;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;127.270,03;138.682,78;121.304,27;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;245.614,81;344.961,29;111.713,04;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;138.840,68;140.304,15;137.462,68;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;138.840,68;140.947,44; n.d. ;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2013ko 1. hiruhilekoa;;;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;;;
Nazionala/Nacional;ESPAÑA;4,78;95,22;89,40;4,35;1,47;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,90;98,10;92,95;2,46;2,69;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;4,92;95,08;86,57;7,07;1,44;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;4,33;95,67;94,49;0,93;0,25;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;3,26;96,74;94,19;2,20;0,35;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;5,28;94,72;85,88;7,71;1,13;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;12,39;87,61;83,92;2,72;0,97;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;6,53;93,47;89,24;2,29;1,94;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,14;96,86;88,39;4,16;4,31;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,72;97,28;90,55;5,39;1,34;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;6,47;93,53;87,30;4,76;1,47;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,64;96,36;87,25;6,52;2,59;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,56;95,44;92,38;2,09;0,97;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,03;98,97;97,13;1,37;0,47;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;5,25;94,75;88,55;5,63;0,57;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,55;98,45;93,72;2,73;2,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,81;98,19;96,22;1,81;0,16;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;4,56;95,44;86,34;7,82;1,28;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,45;98,55;96,24;0,09;2,22;;;;
Lurraldea/TTHH;GIPUZKOA;1,54;98,46;93,95;4,28;0,23;;;;
Lurraldea/TTHH;BIZKAIA;2,57;97,43;89,66;2,22;5,55;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Entitate mota. 2013ko 1. hiruhilekoa;;;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;;;
Nazionala/Nacional;ESPAÑA;283,00;290,00;245,00;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;287,00;302,00;250,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;274,00;278,00;251,00;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;277,00;283,00;263,00;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;277,00;285,00;247,00;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;246,00;255,00;168,00;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;225,00;233,00;148,00;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;301,00;307,00;266,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;280,00;286,00;246,00;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;280,00;284,00;265,00;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;281,00;288,00;225,00;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;283,00;287,00;200,00;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;265,00;278,00;90,00;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;343,00;346,00;304,00;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;281,00;288,00;254,00;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;313,00;298,00;331,00;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;307,00;320,00;242,00;;;;;;
