1.0.-Etxebizitza salerosketak. 2021eko 4. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 4 trimestre 2021;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2021eko 4. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;140.739,15;142.708,51;121.446,84;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;163.367,45;165.931,15;152.920,54;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;119.959,47;122.244,33;100.165,51;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;125.343,07;128.263,38;97.897,08;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;100.226,11;102.086,95;95.275,90;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;222.732,01;219.018,92;306.449,18;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;112.489,19;109.553,54;149.742,72;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;108.917,22;108.979,69;106.714,36;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;103.607,29;103.720,94;102.710,35;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;101.609,97;103.429,64;90.923,18;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;164.230,15;164.575,70;157.251,98;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;87.532,54;88.744,33;74.330,98;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;106.483,92;106.949,67;92.132,58;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;218.496,33;217.743,55;237.837,64;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;86.694,04;87.950,49;80.532,88;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;126.270,03;121.960,21;131.880,92;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;95.712,07;98.864,65;81.510,14;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;104.327,65;105.098,17;96.598,13;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;150.571,97;158.506,65;128.388,37;;;;
Lurraldea/TTHH;GIPUZKOA;184.112,86;189.753,38;171.386,26;;;;
Lurraldea/TTHH;BIZKAIA;155.368,54;157.489,58;140.609,11;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;150.982,18;159.431,63;123.793,37;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;305.614,46;329.617,08;256.774,34;;;;
Hiriburak/Capitales de TTHH;Bilbao;166.074,15;171.205,05;147.843,08;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;149.025,48;154.331,40;139.707,77;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;139.335,61;140.464,06;136.687,92;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;151.667,41;153.409,15;134.713,21;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;149.365,72;158.971,60;120.624,89;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;139.711,73;139.711,73; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;126.504,41;108.909,57;138.234,31;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;155.560,82;157.648,22;142.458,16;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;223.025,50;226.001,27;213.999,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;140.200,41;140.222,88; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;121.066,82;120.683,59;123.070,08;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;133.579,86;138.031,43;105.158,29;;;;
Eskualde Egitura/Áreas funcionales;Arratia;212.508,40;214.992,08; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;75.302,16; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;169.403,04;153.806,84;192.797,34;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;140.749,52;144.131,05;127.867,50;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;233.229,80;239.196,90; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;132.416,26;128.379,29;133.407,79;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;143.582,60;143.471,31;143.829,04;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziaren indizeak (%). 2021eko 4. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;58,23;41,77;40,84;0,27;0,66;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;43,86;56,14;55,16;0,03;0,95;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;60,89;39,11;38,07;0,77;0,27;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;60,22;39,78;39,56;0,09;0,13;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;60,97;39,03;38,90;0,13; -   ;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;51,58;48,42;47,78; -   ;0,64;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;68,58;31,42;30,72;0,13;0,57;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;67,38;32,62;32,20;0,21;0,21;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;59,18;40,82;40,40;0,08;0,34;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;54,67;45,33;44,67;0,30;0,36;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;59,01;40,99;40,60;0,05;0,34;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;57,03;42,97;40,87;0,95;1,15;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;67,08;32,92;32,58;0,04;0,30;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;47,67;52,33;50,18;0,18;1,97;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;76,45;23,55;22,90;0,05;0,60;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;72,17;27,83;26,21;0,12;1,50;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;75,69;24,31;23,91;0,20;0,20;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;57,92;42,08;41,06;0,21;0,81;;
Lurraldea/TTHH;ARABA/ÁLAVA;27,47;72,53;72,05; -   ;0,48;;
Lurraldea/TTHH;GIPUZKOA;48,61;51,39;49,38; -   ;2,01;;
Lurraldea/TTHH;BIZKAIA;44,77;55,23;54,69;0,05;0,49;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2021eko 4. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 04 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;294,00;296,00;281,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;296,00;304,00;265,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;294,00;295,00;281,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;285,00;287,00;273,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;296,00;294,00;300,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;300,00;302,00;247,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;277,00;278,00;256,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;287,00;287,00;288,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;284,00;285,00;280,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;296,00;295,00;300,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;304,00;306,00;273,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;301,00;301,00;309,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;285,00;285,00;266,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;312,00;311,00;314,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;285,00;283,00;298,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;271,00;280,00;260,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;267,00;269,00;256,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;279,00;278,00;283,00;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;291,00;290,00;295,00;;;;
Lurraldea/TTHH;GIPUZKOA;292,00;298,00;276,00;;;;
Lurraldea/TTHH;BIZKAIA;299,00;308,00;236,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;292,00;288,00;306,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;278,00;292,00;252,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;274,00;291,00;216,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;288,00;300,00;268,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;296,00;301,00;286,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;307,00;313,00;252,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;292,00;289,00;301,00;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;303,00;303,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Goierri;288,00;308,00;275,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;302,00;312,00;235,00;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;288,00;295,00;267,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;305,00;304,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;296,00;294,00;312,00;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;225,00;218,00;274,00;;;;
Eskualde Egitura/Áreas funcionales;Arratia;330,00;328,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;300,00; n.d. ; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Aiara;280,00;304,00;245,00;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;297,00;295,00;303,00;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;281,00;292,00; n.d. ;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;275,00;328,00;263,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;310,00;315,00;299,00;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2021eko 4. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;292,00;295,00;197,00;301,00;220,00;171,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;286,00;296,00;196,00;262,00;251,00;145,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;292,00;294,00;209,00;320,00;162,00;182,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;283,00;285,00;189,00;290,00;305,00;172,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;295,00;296,00;171,00;322,00; n.d. ;172,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;292,00;300,00;177,00;286,00;221,00; n.d. ;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;270,00;277,00;174,00;270,00;262,00;159,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;286,00;287,00;196,00;297,00; n.d. ;145,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;275,00;284,00;189,00;254,00;249,00;188,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;293,00;296,00;179,00;297,00;283,00;171,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;306,00;304,00;187,00;338,00;246,00;147,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;298,00;301,00;205,00;304,00;312,00;187,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;283,00;285,00;188,00;299,00;220,00;187,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;311,00;312,00;234,00;332,00;215,00; n.d. ;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;283,00;285,00;176,00;299,00;264,00;158,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;253,00;272,00;175,00;184,00;95,00;195,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;263,00;268,00;172,00;268,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;275,00;279,00;196,00;272,00;273,00;174,00;
Lurraldea/TTHH;ARABA/ÁLAVA;283,00;291,00;213,00;207,00; n.d. ; n.d. ;
Lurraldea/TTHH;GIPUZKOA;282,00;292,00;195,00;255,00; n.d. ;161,00;
Lurraldea/TTHH;BIZKAIA;289,00;299,00;194,00;270,00;225,00;133,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;282,00;292,00; n.d. ;195,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;271,00;278,00; n.d. ;218,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;239,00;274,00;168,00;108,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;289,00;288,00; n.d. ; n.d. ; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;285,00;296,00;196,00;261,00; n.d. ;162,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;308,00;307,00;218,00;353,00;225,00;133,00;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;283,00;292,00;198,00;197,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Enkarterri;305,00;303,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Goierri;279,00;288,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;291,00;302,00;188,00;260,00;211,00;175,00;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;283,00;288,00;185,00;305,00; n.d. ;169,00;
Eskualde Egitura/Áreas funcionales;Durangaldea;291,00;305,00;179,00;318,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Debabarrena;294,00;296,00; n.d. ;323,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;232,00;225,00; n.d. ;339,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arratia;301,00;330,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;310,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Aiara;276,00;280,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Debagoiena;302,00;297,00; n.d. ;339,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungialdea;289,00;281,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosaldea;199,00;275,00; n.d. ;33,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;304,00;310,00;215,00; n.d. ; n.d. ; n.d. ;
;;;;;;;;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2021eko 4. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;600,47;1.996,47;30,08;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;659,11;2.334,15;28,24;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;512,39;1.750,89;29,26;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;549,83;1.919,63;28,64;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;436,09;2.019,68;21,59;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;932,18;1.783,01;52,28;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;509,53;1.529,76;33,31;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;464,72;1.877,73;24,75;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;454,24;1.815,13;25,03;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;442,61;1.764,86;25,08;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;688,24;2.129,25;32,32;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;378,21;1.608,21;23,52;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;461,98;1.802,14;25,64;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;874,27;2.419,04;36,14;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;383,22;1.798,14;21,31;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;565,59;2.165,55;26,12;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;440,76;1.777,57;24,80;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;468,90;1.790,26;26,19;;;;
;;;;;;;;
;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2021eko 4. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 4 trimestre 2021;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;1,92;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,48;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1,93;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1,95;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,14;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1,89;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,04;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1,75;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;1,92;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,15;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1,99;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,19;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1,85;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,77;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,02;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,77;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,92;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,02;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,37;;;;;;
Lurraldea/TTHH;GIPUZKOA;1,47;;;;;;
Lurraldea/TTHH;BIZKAIA;1,50;;;;;;
;;;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
