1.0.-Etxebizitza salerosketak. 2013ko 2. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;290,00;293,00;285,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;323,00;333,00;283,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;218,00;202,00;285,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;348,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;303,00;303,00;303,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;286,00;328,00;190,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;310,00;311,00;305,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;310,00;307,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;241,00;247,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;304,00;300,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;292,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;258,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;331,00;315,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;282,00; n.d. ;300,00;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa; -     ; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;304,00;303,00;305,00;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;212,00;201,00;226,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2013ko 2. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;237,00;255,00;142,00;226,00;171,00;140,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;230,00;279,00;134,00;130,00;192,00;117,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;228,00;244,00;143,00;205,00;148,00;139,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;230,00;254,00;131,00;205,00;120,00;154,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;265,00;262,00;141,00;354,00;115,00;111,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;215,00;225,00;150,00;227,00;122,00;92,00;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;207,00;224,00;129,00;217,00;170,00;106,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;241,00;259,00;154,00;215,00; n.d. ;159,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;221,00;240,00;123,00;237,00;187,00;136,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;245,00;259,00;154,00;250,00;252,00;150,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;260,00;271,00;143,00;290,00;133,00;122,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;241,00;252,00;126,00;326,00;200,00;155,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;223,00;240,00;143,00;235,00;140,00;144,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;279,00;284,00;146,00;315,00;321,00;146,00;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;206,00;242,00;142,00;132,00;163,00;151,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;208,00;264,00;145,00;109,00;92,00;124,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;213,00;248,00;136,00;160,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;228,00;243,00;163,00;202,00;137,00;182,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;200,00;214,00;138,00;132,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;271,00;284,00;121,00; n.d. ; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;148,00;224,00;117,00;62,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;227,00;301,00; n.d. ;92,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;239,00;290,00;152,00;132,00; n.d. ;105,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;288,00;323,00;143,00;249,00; n.d. ;139,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;193,00;218,00;111,00;102,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;333,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;244,00;303,00;160,00; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;228,00;286,00;130,00;129,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;260,00;310,00;131,00;120,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;179,00;310,00; n.d. ;45,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;180,00;241,00; n.d. ;82,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;287,00;304,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;268,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;258,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;315,00;331,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;243,00;282,00;153,00; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;210,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;293,00;304,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;212,00;212,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2013ko 2. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;564,21;1.875,37;30,09;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;699,48;2.230,78;31,36;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;492,84;1.686,50;29,22;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;502,97;1.776,81;28,31;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;554,45;1.831,03;30,28;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;631,70;1.738,20;36,34;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;413,02;1.549,95;26,65;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;523,05;1.682,27;31,09;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;499,92;1.690,05;29,58;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;413,19;1.697,24;24,34;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;629,54;2.027,05;31,06;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;467,46;1.567,27;29,83;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;492,11;1.624,09;30,30;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;887,71;2.197,20;40,40;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;384,51;1.685,42;22,81;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;517,82;1.938,35;26,71;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;436,92;1.734,17;25,19;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;430,80;1.688,11;25,52;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2013ko 2. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 02 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;4,14;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;4,19;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;4,16;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;4,22;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;4,35;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;4,43;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,98;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;4,07;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;4,12;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;4,08;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;4,23;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;4,49;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,28;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,64;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;4,47;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,99;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;4,04;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;4,26;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;4,33;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;3,89;;;;;;;;
Lurraldea/TTHH;BIZKAIA;4,35;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
